Probability,Images,Name
48.74,"['Sadio_Mane_0_9847.jpg', 'Vincent_Kompany_0_5670.jpg']","['Sadio Mane', 'Vincent Kompany']"
45.46,"['Kalidou_Koulibaly_0_6405.jpg', 'Manuel_Neuer_0_3790.jpg']","['Kalidou Koulibaly', 'Manuel Neuer']"
49.68,"['Gerard_Pique_0_9577.jpg', 'David_Luiz_0_7981.jpg']","['Gerard Pique', 'David Luiz']"
48.55,"['reus12.jpg', 'Luka_Modric_0_4139.jpg']","['Marco Reus', 'Luka Modric']"
54.15,"['Timo_Werner_0_7021.jpg', 'Thierry_Henry_0_5068.jpg']","['Timo Werner', 'Thierry Henry']"
57.69,"['Freddie_Ljungberg_0_2757.jpg', 'Harry_Kewell_0_5640.jpg']","['Freddie Ljungberg', 'Harry Kewell']"
66.91,"['Lorenzo_Insigne_0_170.jpg', 'Paulo_Dybala_0_3969.jpg']","['Lorenzo Insigne', 'Paulo Dybala']"
69.15,"['Gabriel_Jesus_0_1364.jpg', 'Ronaldo_0_6600.jpg']","['Gabriel Jesus', 'Ronaldo']"
59.71,"['raul12.jpg', 'Paulo_Dybala_0_4837.jpg']","['Raul', 'Paulo Dybala']"
36.63,"['sterling1.jpg', 'Roberto_Carlos_0_6964.jpg']","['Raheem Sterling', 'Roberto Carlos']"
58.38,"['Thomas_Muller_0_4868.jpg', 'Lorenzo_Insigne_0_9697.jpg']","['Thomas Muller', 'Lorenzo Insigne']"
59.07,"['Thomas_Muller_0_1033.jpg', 'Luis Suarez_0_5497.jpg']","['Thomas Muller', 'Luis Suarez']"
50.21,"['Mohammad_Salah_0_3818.jpg', 'Thierry_Henry_0_2165.jpg']","['Mohammad Salah', 'Thierry Henry']"
51.87,"['Iker_Casillas_0_9184.jpg', 'Jose_Mourinho_0_8450.jpg']","['Iker Casillas', 'Jose Mourinho']"
65.06,"['Dries_Mertens_0_2735.jpg', 'Bernando_Silva_0_714.jpg']","['Dries Mertens', 'Bernando Silva']"
55.52,"['Lorenzo_Insigne_0_9697.jpg', 'suarez12.jpg']","['Lorenzo Insigne', 'Luis Suarez']"
61.34,"['Michael_Ballack_0_922.jpg', 'Dries_Mertens_0_7061.jpg']","['Michael Ballack', 'Dries Mertens']"
45.12,"['dsilva12.jpg', 'Roberto_Firmino_0_8704.jpg']","['David Silva', 'Roberto Firmino']"
50.15,"['Mario_Gotze_0_2876.jpg', 'Dries_Mertens_0_6916.jpg']","['Mario Gotze', 'Dries Mertens']"
40.64,"['Luka_Modric_0_7301.jpg', 'John_Terry_0_1901.jpg']","['Luka Modric', 'John Terry']"
47.73,"['Steven_Gerrard_0_1460.jpg', 'Falcao_0_1354.jpg']","['Steven Gerrard', 'Falcao']"
72.47,"['Lorenzo_Insigne_0_6383.jpg', 'Frank_Lampard_0_143.jpg']","['Lorenzo Insigne', 'Frank Lampard']"
55.38,"['Ryan_Giggs_0_2094.jpg', 'Virgil_van_Dijk_0_3863.jpg']","['Ryan Giggs', 'Virgil van Dijk']"
47.74,"['Petr_Cech_0_15.jpg', 'Peter_Schmeichel_0_8451.jpg']","['Petr Cech', 'Peter Schmeichel']"
56.08,"['Sergio_Ramos_0_5682.jpg', 'Thierry_Henry_0_8858.jpg']","['Sergio Ramos', 'Thierry Henry']"
53.34,"['Xabi_Alonso_0_718.jpg', 'Heung_Min_Son_0_6296.jpg']","['Xabi Alonso', 'Heung Min Son']"
47.44,"['Oliver_Kahn_0_4754.jpg', 'Jurgen_Klopp_0_9888.jpg']","['Oliver Kahn', 'Jurgen Klopp']"
74.24,"['Raheem_Sterling_0_752.jpg', 'Thomas_Lemar_0_7460.jpg']","['Raheem Sterling', 'Thomas Lemar']"
43.42,"['Didier_Drogba_0_4473.jpg', 'Paulo_Dybala_0_9904.jpg']","['Didier Drogba', 'Paulo Dybala']"
56.63,"['Raul_0_9473.jpg', 'Alisson_Becker_0_5821.jpg']","['Raul', 'Alisson Becker']"
56.37,"['Thomas_Tuchel_0_9753.jpg', 'torres12.jpg']","['Thomas Tuchel', 'Fernando Torres']"
53.0,"['gerrard1.jpg', 'Zlatan_Ibrahimovic_0_783.jpg']","['Steven Gerrard', 'Zlatan Ibrahimovic']"
57.28,"['Carlos_Tevez_0_3865.jpg', 'Philippe_Coutinho_0_8830.jpg']","['Carlos Tevez', 'Philippe Coutinho']"
55.4,"['Chrisitan_Pulisic_0_4077.jpg', 'Alexandre_Lacazette_0_3554.jpg']","['Chrisitan Pulisic', 'Alexandre Lacazette']"
72.22,"['Alexandre_Lacazette_0_4867.jpg', 'Memphis_Depay_0_2278.jpg']","['Alexandre Lacazette', 'Memphis Depay']"
68.5,"['augero12.jpg', 'Alexandre_Lacazette_0_3176.jpg']","['Sergio Augero', 'Alexandre Lacazette']"
62.43,"['David_Beckham_0_3833.jpg', 'Hugo_Lloris_0_1396.jpg']","['David Beckham', 'Hugo Lloris']"
49.69,"['Georginio_Wijnaldum_0_6501.jpg', 'Thomas_Tuchel_0_7559.jpg']","['Georginio Wijnaldum', 'Thomas Tuchel']"
68.65,"['Gerard_Pique_0_2856.jpg', 'Mohammad_Salah_0_7219.jpg']","['Gerard Pique', 'Mohammad Salah']"
57.2,"['Kylian_Mbappe_0_8805.jpg', 'Lucas_Moura_0_4117.jpg']","['Kylian Mbappe', 'Lucas Moura']"
59.3,"['Vincent_Kompany_0_2933.jpg', 'Falcao_0_231.jpg']","['Vincent Kompany', 'Falcao']"
60.49,"['Lucas_Moura_0_3969.jpg', 'Chrisitan_Pulisic_0_6616.jpg']","['Lucas Moura', 'Chrisitan Pulisic']"
64.79,"['raul12.jpg', 'Sergio_Augero_0_1001.jpg']","['Raul', 'Sergio Augero']"
56.15,"['Thomas_Tuchel_0_9497.jpg', 'Lucas_Moura_0_1304.jpg']","['Thomas Tuchel', 'Lucas Moura']"
67.84,"['Harry_Kewell_0_4400.jpg', 'Steven_Gerrard_0_7074.jpg']","['Harry Kewell', 'Steven Gerrard']"
57.99,"['Michael_Owen_0_2843.jpg', 'lewandowski12.jpg']","['Michael Owen', 'Robert Lewandowski']"
52.38,"['Ryan_Giggs_0_2346.jpg', 'Vincent_Kompany_0_4187.jpg']","['Ryan Giggs', 'Vincent Kompany']"
57.44,"['Alexandre_Lacazette_0_7834.jpg', 'Fernando_Torres_0_3592.jpg']","['Alexandre Lacazette', 'Fernando Torres']"
60.56,"['Manuel_Neuer_0_6677.jpg', 'Frank_Lampard_0_3905.jpg']","['Manuel Neuer', 'Frank Lampard']"
54.07,"['Zinedine_Zidane_0_1985.jpg', 'Manuel_Neuer_0_9288.jpg']","['Zinedine Zidane', 'Manuel Neuer']"
45.09,"['Karim_Benzema_0_5139.jpg', 'Wayne_Rooney_0_5592.jpg']","['Karim Benzema', 'Wayne Rooney']"
45.67,"['Thomas_Lemar_0_3311.jpg', 'Timo_Werner_0_252.jpg']","['Thomas Lemar', 'Timo Werner']"
47.2,"['Roberto_Firmino_0_8704.jpg', 'David_Beckham_0_3833.jpg']","['Roberto Firmino', 'David Beckham']"
62.95,"['pogba12.jpg', 'ljungberg1.jpg']","['Paul Pogba', 'Freddie Ljungberg']"
57.52,"['cech1.jpg', 'Hugo_Lloris_0_5741.jpg']","['Petr Cech', 'Hugo Lloris']"
60.94,"['Eden_Hazard_0_4862.jpg', 'zidane12.jpg']","['Eden Hazard', 'Zinedine Zidane']"
65.25,"['Alexis_Sanchez_0_541.jpg', 'Dries_Mertens_0_7910.jpg']","['Alexis Sanchez', 'Dries Mertens']"
41.82,"['Kylian_Mbappe_0_3582.jpg', 'Antoine_Griezmann_0_6338.jpg']","['Kylian Mbappe', 'Antoine Griezmann']"
68.22,"['mane12.jpg', 'Ronaldinho_0_5095.jpg']","['Sadio Mane', 'Ronaldinho']"
60.29,"['Sergio_Ramos_0_306.jpg', 'Pep_Guardiola_0_9687.jpg']","['Sergio Ramos', 'Pep Guardiola']"
48.31,"['Kai_Havertz_0_5062.jpg', 'Ryan_Giggs_0_7738.jpg']","['Kai Havertz', 'Ryan Giggs']"
63.2,"['tuchel12.jpg', 'Robbie_Fowler_0_3721.jpg']","['Thomas Tuchel', 'Robbie Fowler']"
62.22,"['Kylian_Mbappe_0_6483.jpg', 'Thiago_Silva_0_5580.jpg']","['Kylian Mbappe', 'Thiago Silva']"
55.76,"['Gianluigi_Buffon_0_9036.jpg', 'Frank_Lampard_0_6221.jpg']","['Gianluigi Buffon', 'Frank Lampard']"
54.32,"['Kevin_de_Bruyne_0_2179.jpg', 'Alexandre_Lacazette_0_3176.jpg']","['Kevin de Bruyne', 'Alexandre Lacazette']"
48.54,"['terry1.jpg', 'Ronaldo_0_1957.jpg']","['John Terry', 'Ronaldo']"
65.03,"['Roberto_Carlos_0_7863.jpg', 'Lorenzo_Insigne_0_9684.jpg']","['Roberto Carlos', 'Lorenzo Insigne']"
67.25,"['Lucas_Moura_0_5736.jpg', 'Mohammad_Salah_0_8058.jpg']","['Lucas Moura', 'Mohammad Salah']"
71.61,"['Paul_Pogba_0_4018.jpg', 'Gabriel_Jesus_0_9078.jpg']","['Paul Pogba', 'Gabriel Jesus']"
51.24,"['Kaka_0_174.jpg', 'Paul_Pogba_0_4807.jpg']","['Kaka', 'Paul Pogba']"
77.51,"['Steven_Gerrard_0_5449.jpg', 'Thibaut_Courtois_0_6190.jpg']","['Steven Gerrard', 'Thibaut Courtois']"
67.22,"['Luka_Modric_0_4139.jpg', 'Sadio_Mane_0_2707.jpg']","['Luka Modric', 'Sadio Mane']"
58.68,"['Thomas_Lemar_0_7928.jpg', 'Thomas_Tuchel_0_3525.jpg']","['Thomas Lemar', 'Thomas Tuchel']"
57.24,"['Joao_Felix_0_9332.jpg', 'Gerard_Pique_0_4500.jpg']","['Joao Felix', 'Gerard Pique']"
59.93,"['Ederson_Moraes_0_6566.jpg', 'Luis Suarez_0_4590.jpg']","['Ederson Moraes', 'Luis Suarez']"
69.07,"['Frank_Lampard_0_1685.jpg', 'Carlos_Tevez_0_4486.jpg']","['Frank Lampard', 'Carlos Tevez']"
56.49,"['havertz12.jpg', 'Luis_Figo_0_3477.jpg']","['Kai Havertz', 'Luis Figo']"
51.02,"['Roberto_Firmino_0_3862.jpg', 'Angel_di_Maria_0_8399.jpg']","['Roberto Firmino', 'Angel di Maria']"
65.46,"['Chrisitan_Pulisic_0_7052.jpg', 'Alexandre_Lacazette_0_3900.jpg']","['Chrisitan Pulisic', 'Alexandre Lacazette']"
68.47,"['Lucas_Moura_0_1356.jpg', 'Gabriel_Jesus_0_4686.jpg']","['Lucas Moura', 'Gabriel Jesus']"
47.97,"['Pep_Guardiola_0_5669.jpg', 'Petr_Cech_0_7188.jpg']","['Pep Guardiola', 'Petr Cech']"
63.44,"['Cristiano_Ronaldo_0_7428.jpg', 'Timo_Werner_0_2172.jpg']","['Cristiano Ronaldo', 'Timo Werner']"
53.94,"['Kai_Havertz_0_6555.jpg', 'Thiago_Silva_0_2936.jpg']","['Kai Havertz', 'Thiago Silva']"
59.45,"['Frank_Lampard_0_6934.jpg', 'felix12.jpg']","['Frank Lampard', 'Joao Felix']"
67.73,"['Lionel_Messi_0_5551.jpg', 'Jan_Oblak_0_633.jpg']","['Lionel Messi', 'Jan Oblak']"
62.44,"['Joao_Felix_0_2319.jpg', 'Manuel_Neuer_0_660.jpg']","['Joao Felix', 'Manuel Neuer']"
58.29,"['Gerard_Pique_0_5809.jpg', 'depay1.jpg']","['Gerard Pique', 'Memphis Depay']"
54.71,"['Gareth_Bale_0_6140.jpg', 'Memphis_Depay_0_9925.jpg']","['Gareth Bale', 'Memphis Depay']"
70.29,"['Bernd_Leno_0_4252.jpg', 'Zlatan_Ibrahimovic_0_6956.jpg']","['Bernd Leno', 'Zlatan Ibrahimovic']"
57.85,"['Frank_Lampard_0_3905.jpg', 'Sergio_Augero_0_8429.jpg']","['Frank Lampard', 'Sergio Augero']"
46.81,"['Gabriel_Jesus_0_1364.jpg', 'Thomas_Muller_0_4868.jpg']","['Gabriel Jesus', 'Thomas Muller']"
59.08,"['depay1.jpg', 'David_Luiz_0_7821.jpg']","['Memphis Depay', 'David Luiz']"
38.65,"['Roberto_Firmino_0_3668.jpg', 'Giorgio_Chiellini_0_8604.jpg']","['Roberto Firmino', 'Giorgio Chiellini']"
46.47,"['zidane1.jpg', 'Chrisitan_Pulisic_0_6651.jpg']","['Zinedine Zidane', 'Chrisitan Pulisic']"
61.67,"['Jan_Oblak_0_4425.jpg', 'Iker_Casillas_0_8382.jpg']","['Jan Oblak', 'Iker Casillas']"
48.12,"['Michael_Owen_0_4222.jpg', 'Gerard_Pique_0_6523.jpg']","['Michael Owen', 'Gerard Pique']"
55.53,"['Lucas_Moura_0_3555.jpg', 'Michael_Ballack_0_4873.jpg']","['Lucas Moura', 'Michael Ballack']"
54.77,"['drogba12.jpg', 'Frank_Lampard_0_8039.jpg']","['Didier Drogba', 'Frank Lampard']"
42.82,"['Gareth_Bale_0_3038.jpg', 'Thibaut_Courtois_0_1010.jpg']","['Gareth Bale', 'Thibaut Courtois']"
71.69,"['lemar12.jpg', 'Thierry_Henry_0_6128.jpg']","['Thomas Lemar', 'Thierry Henry']"
46.69,"['Wayne_Rooney_0_4857.jpg', 'guardiola12.jpg']","['Wayne Rooney', 'Pep Guardiola']"
63.11,"['Thierry_Henry_0_5016.jpg', 'Philippe_Coutinho_0_5156.jpg']","['Thierry Henry', 'Philippe Coutinho']"
54.78,"['carlos1.jpg', 'tsilva1.jpg']","['Roberto Carlos', 'Thiago Silva']"
46.57,"['David_Luiz_0_8696.jpg', 'Lionel_Messi_0_7980.jpg']","['David Luiz', 'Lionel Messi']"
62.15,"['Steven_Gerrard_0_4929.jpg', 'Georginio_Wijnaldum_0_5574.jpg']","['Steven Gerrard', 'Georginio Wijnaldum']"
55.36,"['Fernando_Torres_0_6416.jpg', 'Timo_Werner_0_2172.jpg']","['Fernando Torres', 'Timo Werner']"
55.73,"['Steven_Gerrard_0_505.jpg', 'Michael_Ballack_0_2186.jpg']","['Steven Gerrard', 'Michael Ballack']"
51.46,"['ronaldo12.jpg', 'Ederson_Moraes_0_2933.jpg']","['Ronaldo', 'Ederson Moraes']"
52.9,"['ronaldo1.jpg', 'Bernando_Silva_0_6572.jpg']","['Cristiano Ronaldo', 'Bernando Silva']"
52.43,"['Jan_Oblak_0_6723.jpg', 'lukaku1.jpg']","['Jan Oblak', 'Romelu Lukaku']"
49.24,"['Karim_Benzema_0_584.jpg', 'Michael_Ballack_0_922.jpg']","['Karim Benzema', 'Michael Ballack']"
53.31,"['Alisson_Becker_0_9314.jpg', 'Thomas_Lemar_0_9138.jpg']","['Alisson Becker', 'Thomas Lemar']"
50.7,"['Gabriel_Jesus_0_9078.jpg', 'Virgil_van_Dijk_0_3863.jpg']","['Gabriel Jesus', 'Virgil van Dijk']"
44.97,"['Philippe_Coutinho_0_5156.jpg', 'Romelu_Lukaku_0_9764.jpg']","['Philippe Coutinho', 'Romelu Lukaku']"
62.9,"['Javier_Mascherano_0_6546.jpg', 'Cristiano_Ronaldo_0_7428.jpg']","['Javier Mascherano', 'Cristiano Ronaldo']"
66.1,"['Luis Suarez_0_1920.jpg', 'Steven_Gerrard_0_5449.jpg']","['Luis Suarez', 'Steven Gerrard']"
55.58,"['Robbie_Fowler_0_6424.jpg', 'Gabriel_Jesus_0_3093.jpg']","['Robbie Fowler', 'Gabriel Jesus']"
55.9,"['Ronaldo_0_6624.jpg', 'David_Silva_0_3089.jpg']","['Ronaldo', 'David Silva']"
73.41,"['falcao1.jpg', 'dimaria1.jpg']","['Falcao', 'Angel di Maria']"
65.55,"['Joao_Felix_0_7244.jpg', 'Carles_Puyol_0_8136.jpg']","['Joao Felix', 'Carles Puyol']"
47.72,"['Ederson_Moraes_0_9627.jpg', 'Oliver_Giroud_0_4584.jpg']","['Ederson Moraes', 'Oliver Giroud']"
49.59,"['leno12.jpg', 'Roberto_Firmino_0_2082.jpg']","['Bernd Leno', 'Roberto Firmino']"
42.29,"['Gerard_Pique_0_5806.jpg', 'David_Luiz_0_9636.jpg']","['Gerard Pique', 'David Luiz']"
54.52,"['Eden_Hazard_0_7540.jpg', 'Ronaldinho_0_5095.jpg']","['Eden Hazard', 'Ronaldinho']"
57.87,"['Thiago_Silva_0_5140.jpg', 'Thierry_Henry_0_5730.jpg']","['Thiago Silva', 'Thierry Henry']"
62.9,"['Luka_Modric_0_3103.jpg', 'Ronaldinho_0_7492.jpg']","['Luka Modric', 'Ronaldinho']"
47.91,"['Paul_Pogba_0_7573.jpg', 'Timo_Werner_0_5358.jpg']","['Paul Pogba', 'Timo Werner']"
64.05,"['Steven_Gerrard_0_6675.jpg', 'Robert_Pires_0_7371.jpg']","['Steven Gerrard', 'Robert Pires']"
57.86,"['Vincent_Kompany_0_2933.jpg', 'Iker_Casillas_0_8000.jpg']","['Vincent Kompany', 'Iker Casillas']"
49.41,"['Wayne_Rooney_0_4161.jpg', 'Sergio_Ramos_0_306.jpg']","['Wayne Rooney', 'Sergio Ramos']"
44.05,"['Raheem_Sterling_0_6930.jpg', 'Timo_Werner_0_8530.jpg']","['Raheem Sterling', 'Timo Werner']"
56.36,"['Gareth_Bale_0_1226.jpg', 'Carles_Puyol_0_7102.jpg']","['Gareth Bale', 'Carles Puyol']"
68.43,"['Mohammad_Salah_0_6599.jpg', 'Oliver_Giroud_0_6852.jpg']","['Mohammad Salah', 'Oliver Giroud']"
61.84,"['Jan_Oblak_0_5166.jpg', 'bruyne12.jpg']","['Jan Oblak', 'Kevin de Bruyne']"
55.17,"['Christian_Eriksen_0_9004.jpg', 'owen1.jpg']","['Christian Eriksen', 'Michael Owen']"
55.75,"['Robert_Pires_0_2903.jpg', 'falcao12.jpg']","['Robert Pires', 'Falcao']"
41.34,"['Carles_Puyol_0_5881.jpg', 'Philippe_Coutinho_0_7307.jpg']","['Carles Puyol', 'Philippe Coutinho']"
53.07,"['David_Luiz_0_7784.jpg', 'Bernando_Silva_0_9621.jpg']","['David Luiz', 'Bernando Silva']"
63.64,"['Thomas_Muller_0_9766.jpg', 'Michael_Owen_0_2622.jpg']","['Thomas Muller', 'Michael Owen']"
62.38,"['Sergio_Augero_0_216.jpg', 'Thiago_Silva_0_4097.jpg']","['Sergio Augero', 'Thiago Silva']"
52.97,"['Gianluigi_Buffon_0_5570.jpg', 'Zinedine_Zidane_0_2452.jpg']","['Gianluigi Buffon', 'Zinedine Zidane']"
52.92,"['David_Beckham_0_9023.jpg', 'Chrisitan_Pulisic_0_1088.jpg']","['David Beckham', 'Chrisitan Pulisic']"
63.23,"['Kevin_de_Bruyne_0_7602.jpg', 'Wayne_Rooney_0_5592.jpg']","['Kevin de Bruyne', 'Wayne Rooney']"
43.82,"['alisson12.jpg', 'Kylian_Mbappe_0_6483.jpg']","['Alisson Becker', 'Kylian Mbappe']"
44.87,"['Petr_Cech_0_9036.jpg', 'Ederson_Moraes_0_9627.jpg']","['Petr Cech', 'Ederson Moraes']"
38.27,"['Kaka_0_3492.jpg', 'Luka_Modric_0_4139.jpg']","['Kaka', 'Luka Modric']"
46.27,"['Lionel_Messi_0_7298.jpg', 'Kai_Havertz_0_5001.jpg']","['Lionel Messi', 'Kai Havertz']"
39.83,"['Alexandre_Lacazette_0_323.jpg', 'Oliver_Kahn_0_2376.jpg']","['Alexandre Lacazette', 'Oliver Kahn']"
49.65,"['Philippe_Coutinho_0_5747.jpg', 'Sergio_Augero_0_4314.jpg']","['Philippe Coutinho', 'Sergio Augero']"
57.5,"['Romelu_Lukaku_0_5578.jpg', 'Michael_Ballack_0_6688.jpg']","['Romelu Lukaku', 'Michael Ballack']"
55.63,"['Carlos_Tevez_0_6749.jpg', 'Luis_Figo_0_8552.jpg']","['Carlos Tevez', 'Luis Figo']"
61.34,"['Michael_Ballack_0_4693.jpg', 'Thomas_Tuchel_0_8645.jpg']","['Michael Ballack', 'Thomas Tuchel']"
66.89,"['Roberto_Carlos_0_6964.jpg', 'Lorenzo_Insigne_0_8845.jpg']","['Roberto Carlos', 'Lorenzo Insigne']"
51.32,"['Oliver_Kahn_0_866.jpg', 'Cristiano_Ronaldo_0_4863.jpg']","['Oliver Kahn', 'Cristiano Ronaldo']"
51.27,"['cech1.jpg', 'Alexandre_Lacazette_0_7834.jpg']","['Petr Cech', 'Alexandre Lacazette']"
50.26,"['Kaka_0_2542.jpg', 'Giorgio_Chiellini_0_8604.jpg']","['Kaka', 'Giorgio Chiellini']"
60.29,"['Roberto_Carlos_0_4252.jpg', 'Georginio_Wijnaldum_0_1408.jpg']","['Roberto Carlos', 'Georginio Wijnaldum']"
49.72,"['Manuel_Neuer_0_3017.jpg', 'Ryan_Giggs_0_1340.jpg']","['Manuel Neuer', 'Ryan Giggs']"
52.81,"['Hugo_Lloris_0_6977.jpg', 'Robbie_Fowler_0_2023.jpg']","['Hugo Lloris', 'Robbie Fowler']"
53.64,"['Robert_Lewandowski_0_2307.jpg', 'Robbie_Fowler_0_8719.jpg']","['Robert Lewandowski', 'Robbie Fowler']"
65.84,"['Thierry_Henry_0_3319.jpg', 'Luka_Modric_0_8867.jpg']","['Thierry Henry', 'Luka Modric']"
58.01,"['rooney1.jpg', 'tevez12.jpg']","['Wayne Rooney', 'Carlos Tevez']"
62.79,"['Ryan_Giggs_0_9720.jpg', 'Oliver_Giroud_0_6182.jpg']","['Ryan Giggs', 'Oliver Giroud']"
52.73,"['David_Silva_0_3894.jpg', 'Julian_Draxler_0_7446.jpg']","['David Silva', 'Julian Draxler']"
52.79,"['Angel_di_Maria_0_1846.jpg', 'lemar12.jpg']","['Angel di Maria', 'Thomas Lemar']"
52.15,"['Alexandre_Lacazette_0_3554.jpg', 'Karim_Benzema_0_2074.jpg']","['Alexandre Lacazette', 'Karim Benzema']"
54.11,"['Angel_di_Maria_0_4884.jpg', 'Harry_Kewell_0_4400.jpg']","['Angel di Maria', 'Harry Kewell']"
