Probability,Images,Name
46.29,"['Gerard_Pique_0_5806.jpg', 'coutinho12.jpg']","['Gerard Pique', 'Philippe Coutinho']"
27.09,"['muller12.jpg', 'Raheem_Sterling_0_6930.jpg']","['Thomas Muller', 'Raheem Sterling']"
76.93,"['Gerard_Pique_0_2088.jpg', 'Sergio_Augero_0_9130.jpg']","['Gerard Pique', 'Sergio Augero']"
51.32,"['torres12.jpg', 'Robbie_Fowler_0_6438.jpg']","['Fernando Torres', 'Robbie Fowler']"
58.47,"['Thiago_Silva_0_6070.jpg', 'Paulo_Dybala_0_7840.jpg']","['Thiago Silva', 'Paulo Dybala']"
55.62,"['luiz12.jpg', 'Roberto_Carlos_0_8154.jpg']","['David Luiz', 'Roberto Carlos']"
69.82,"['Giorgio_Chiellini_0_8604.jpg', 'Hugo_Lloris_0_2944.jpg']","['Giorgio Chiellini', 'Hugo Lloris']"
64.5,"['Luka_Modric_0_5431.jpg', 'schmeichel12.jpg']","['Luka Modric', 'Peter Schmeichel']"
35.66,"['Joao_Felix_0_2319.jpg', 'Thomas_Lemar_0_4954.jpg']","['Joao Felix', 'Thomas Lemar']"
61.16,"['Javier_Mascherano_0_9666.jpg', 'Pierre_Emerick_Aubameyang_0_7702.jpg']","['Javier Mascherano', 'Pierre Emerick Aubameyang']"
51.45,"['Frank_Lampard_0_8754.jpg', 'Manuel_Neuer_0_9156.jpg']","['Frank Lampard', 'Manuel Neuer']"
65.89,"['Gerard_Pique_0_8464.jpg', 'Pep_Guardiola_0_3356.jpg']","['Gerard Pique', 'Pep Guardiola']"
47.6,"['Xabi_Alonso_0_8135.jpg', 'Wayne_Rooney_0_4161.jpg']","['Xabi Alonso', 'Wayne Rooney']"
40.96,"['Jurgen_Klopp_0_1197.jpg', 'Julian_Draxler_0_9859.jpg']","['Jurgen Klopp', 'Julian Draxler']"
48.75,"['Jose_Mourinho_0_5041.jpg', 'Luis Suarez_0_9118.jpg']","['Jose Mourinho', 'Luis Suarez']"
35.64,"['John_Terry_0_8023.jpg', 'henry12.jpg']","['John Terry', 'Thierry Henry']"
40.86,"['Bernd_Leno_0_9222.jpg', 'Heung_Min_Son_0_3713.jpg']","['Bernd Leno', 'Heung Min Son']"
59.96,"['Thibaut_Courtois_0_4385.jpg', 'Javier_Mascherano_0_9854.jpg']","['Thibaut Courtois', 'Javier Mascherano']"
60.05,"['Cristiano_Ronaldo_0_8808.jpg', 'Falcao_0_8683.jpg']","['Cristiano Ronaldo', 'Falcao']"
56.03,"['Alexis_Sanchez_0_4910.jpg', 'Paulo_Dybala_0_3921.jpg']","['Alexis Sanchez', 'Paulo Dybala']"
42.85,"['Zinedine_Zidane_0_8812.jpg', 'Gianluigi_Buffon_0_698.jpg']","['Zinedine Zidane', 'Gianluigi Buffon']"
57.95,"['Hugo_Lloris_0_3294.jpg', 'Gerard_Pique_0_7762.jpg']","['Hugo Lloris', 'Gerard Pique']"
33.0,"['Kylian_Mbappe_0_966.jpg', 'Harry_Kane_0_5364.jpg']","['Kylian Mbappe', 'Harry Kane']"
45.1,"['Kevin_de_Bruyne_0_7602.jpg', 'Luis Suarez_0_6801.jpg']","['Kevin de Bruyne', 'Luis Suarez']"
48.66,"['Ryan_Giggs_0_2137.jpg', 'Kalidou_Koulibaly_0_2642.jpg']","['Ryan Giggs', 'Kalidou Koulibaly']"
48.92,"['Robert_Lewandowski_0_266.jpg', 'Thierry_Henry_0_5068.jpg']","['Robert Lewandowski', 'Thierry Henry']"
48.98,"['Sadio_Mane_0_9847.jpg', 'Vincent_Kompany_0_5670.jpg']","['Sadio Mane', 'Vincent Kompany']"
38.77,"['Kalidou_Koulibaly_0_6405.jpg', 'Manuel_Neuer_0_3790.jpg']","['Kalidou Koulibaly', 'Manuel Neuer']"
43.84,"['Gerard_Pique_0_9577.jpg', 'David_Luiz_0_7981.jpg']","['Gerard Pique', 'David Luiz']"
39.91,"['reus12.jpg', 'Luka_Modric_0_4139.jpg']","['Marco Reus', 'Luka Modric']"
43.51,"['Timo_Werner_0_7021.jpg', 'Thierry_Henry_0_5068.jpg']","['Timo Werner', 'Thierry Henry']"
45.12,"['Freddie_Ljungberg_0_2757.jpg', 'Harry_Kewell_0_5640.jpg']","['Freddie Ljungberg', 'Harry Kewell']"
54.93,"['Lorenzo_Insigne_0_170.jpg', 'Paulo_Dybala_0_3969.jpg']","['Lorenzo Insigne', 'Paulo Dybala']"
51.45,"['Gabriel_Jesus_0_1364.jpg', 'Ronaldo_0_6600.jpg']","['Gabriel Jesus', 'Ronaldo']"
55.26,"['raul12.jpg', 'Paulo_Dybala_0_4837.jpg']","['Raul', 'Paulo Dybala']"
33.53,"['sterling1.jpg', 'Roberto_Carlos_0_6964.jpg']","['Raheem Sterling', 'Roberto Carlos']"
55.73,"['Thomas_Muller_0_4868.jpg', 'Lorenzo_Insigne_0_9697.jpg']","['Thomas Muller', 'Lorenzo Insigne']"
52.81,"['Thomas_Muller_0_1033.jpg', 'Luis Suarez_0_5497.jpg']","['Thomas Muller', 'Luis Suarez']"
53.07,"['Mohammad_Salah_0_3818.jpg', 'Thierry_Henry_0_2165.jpg']","['Mohammad Salah', 'Thierry Henry']"
42.95,"['Iker_Casillas_0_9184.jpg', 'Jose_Mourinho_0_8450.jpg']","['Iker Casillas', 'Jose Mourinho']"
63.33,"['Dries_Mertens_0_2735.jpg', 'Bernando_Silva_0_714.jpg']","['Dries Mertens', 'Bernando Silva']"
53.3,"['Lorenzo_Insigne_0_9697.jpg', 'suarez12.jpg']","['Lorenzo Insigne', 'Luis Suarez']"
53.21,"['Michael_Ballack_0_922.jpg', 'Dries_Mertens_0_7061.jpg']","['Michael Ballack', 'Dries Mertens']"
47.69,"['dsilva12.jpg', 'Roberto_Firmino_0_8704.jpg']","['David Silva', 'Roberto Firmino']"
37.3,"['Mario_Gotze_0_2876.jpg', 'Dries_Mertens_0_6916.jpg']","['Mario Gotze', 'Dries Mertens']"
45.34,"['Luka_Modric_0_7301.jpg', 'John_Terry_0_1901.jpg']","['Luka Modric', 'John Terry']"
30.52,"['Steven_Gerrard_0_1460.jpg', 'Falcao_0_1354.jpg']","['Steven Gerrard', 'Falcao']"
67.05,"['Lorenzo_Insigne_0_6383.jpg', 'Frank_Lampard_0_143.jpg']","['Lorenzo Insigne', 'Frank Lampard']"
46.88,"['Ryan_Giggs_0_2094.jpg', 'Virgil_van_Dijk_0_3863.jpg']","['Ryan Giggs', 'Virgil van Dijk']"
33.47,"['Petr_Cech_0_15.jpg', 'Peter_Schmeichel_0_8451.jpg']","['Petr Cech', 'Peter Schmeichel']"
49.35,"['Sergio_Ramos_0_5682.jpg', 'Thierry_Henry_0_8858.jpg']","['Sergio Ramos', 'Thierry Henry']"
49.84,"['Xabi_Alonso_0_718.jpg', 'Heung_Min_Son_0_6296.jpg']","['Xabi Alonso', 'Heung Min Son']"
38.77,"['Oliver_Kahn_0_4754.jpg', 'Jurgen_Klopp_0_9888.jpg']","['Oliver Kahn', 'Jurgen Klopp']"
81.68,"['Raheem_Sterling_0_752.jpg', 'Thomas_Lemar_0_7460.jpg']","['Raheem Sterling', 'Thomas Lemar']"
39.38,"['Didier_Drogba_0_4473.jpg', 'Paulo_Dybala_0_9904.jpg']","['Didier Drogba', 'Paulo Dybala']"
53.25,"['Raul_0_9473.jpg', 'Alisson_Becker_0_5821.jpg']","['Raul', 'Alisson Becker']"
40.82,"['Thomas_Tuchel_0_9753.jpg', 'torres12.jpg']","['Thomas Tuchel', 'Fernando Torres']"
53.47,"['gerrard1.jpg', 'Zlatan_Ibrahimovic_0_783.jpg']","['Steven Gerrard', 'Zlatan Ibrahimovic']"
46.07,"['Carlos_Tevez_0_3865.jpg', 'Philippe_Coutinho_0_8830.jpg']","['Carlos Tevez', 'Philippe Coutinho']"
47.64,"['Chrisitan_Pulisic_0_4077.jpg', 'Alexandre_Lacazette_0_3554.jpg']","['Chrisitan Pulisic', 'Alexandre Lacazette']"
67.62,"['Alexandre_Lacazette_0_4867.jpg', 'Memphis_Depay_0_2278.jpg']","['Alexandre Lacazette', 'Memphis Depay']"
55.36,"['augero12.jpg', 'Alexandre_Lacazette_0_3176.jpg']","['Sergio Augero', 'Alexandre Lacazette']"
56.29,"['David_Beckham_0_3833.jpg', 'Hugo_Lloris_0_1396.jpg']","['David Beckham', 'Hugo Lloris']"
28.77,"['Georginio_Wijnaldum_0_6501.jpg', 'Thomas_Tuchel_0_7559.jpg']","['Georginio Wijnaldum', 'Thomas Tuchel']"
58.31,"['Gerard_Pique_0_2856.jpg', 'Mohammad_Salah_0_7219.jpg']","['Gerard Pique', 'Mohammad Salah']"
45.94,"['Kylian_Mbappe_0_8805.jpg', 'Lucas_Moura_0_4117.jpg']","['Kylian Mbappe', 'Lucas Moura']"
55.68,"['Vincent_Kompany_0_2933.jpg', 'Falcao_0_231.jpg']","['Vincent Kompany', 'Falcao']"
52.88,"['Lucas_Moura_0_3969.jpg', 'Chrisitan_Pulisic_0_6616.jpg']","['Lucas Moura', 'Chrisitan Pulisic']"
57.68,"['raul12.jpg', 'Sergio_Augero_0_1001.jpg']","['Raul', 'Sergio Augero']"
41.76,"['Thomas_Tuchel_0_9497.jpg', 'Lucas_Moura_0_1304.jpg']","['Thomas Tuchel', 'Lucas Moura']"
58.42,"['Harry_Kewell_0_4400.jpg', 'Steven_Gerrard_0_7074.jpg']","['Harry Kewell', 'Steven Gerrard']"
55.62,"['Michael_Owen_0_2843.jpg', 'lewandowski12.jpg']","['Michael Owen', 'Robert Lewandowski']"
48.49,"['Ryan_Giggs_0_2346.jpg', 'Vincent_Kompany_0_4187.jpg']","['Ryan Giggs', 'Vincent Kompany']"
51.18,"['Alexandre_Lacazette_0_7834.jpg', 'Fernando_Torres_0_3592.jpg']","['Alexandre Lacazette', 'Fernando Torres']"
39.89,"['Manuel_Neuer_0_6677.jpg', 'Frank_Lampard_0_3905.jpg']","['Manuel Neuer', 'Frank Lampard']"
46.41,"['Zinedine_Zidane_0_1985.jpg', 'Manuel_Neuer_0_9288.jpg']","['Zinedine Zidane', 'Manuel Neuer']"
28.9,"['Karim_Benzema_0_5139.jpg', 'Wayne_Rooney_0_5592.jpg']","['Karim Benzema', 'Wayne Rooney']"
25.62,"['Thomas_Lemar_0_3311.jpg', 'Timo_Werner_0_252.jpg']","['Thomas Lemar', 'Timo Werner']"
46.79,"['Roberto_Firmino_0_8704.jpg', 'David_Beckham_0_3833.jpg']","['Roberto Firmino', 'David Beckham']"
59.38,"['pogba12.jpg', 'ljungberg1.jpg']","['Paul Pogba', 'Freddie Ljungberg']"
48.74,"['cech1.jpg', 'Hugo_Lloris_0_5741.jpg']","['Petr Cech', 'Hugo Lloris']"
51.39,"['Eden_Hazard_0_4862.jpg', 'zidane12.jpg']","['Eden Hazard', 'Zinedine Zidane']"
57.44,"['Alexis_Sanchez_0_541.jpg', 'Dries_Mertens_0_7910.jpg']","['Alexis Sanchez', 'Dries Mertens']"
36.18,"['Kylian_Mbappe_0_3582.jpg', 'Antoine_Griezmann_0_6338.jpg']","['Kylian Mbappe', 'Antoine Griezmann']"
62.09,"['mane12.jpg', 'Ronaldinho_0_5095.jpg']","['Sadio Mane', 'Ronaldinho']"
61.31,"['Sergio_Ramos_0_306.jpg', 'Pep_Guardiola_0_9687.jpg']","['Sergio Ramos', 'Pep Guardiola']"
44.27,"['Kai_Havertz_0_5062.jpg', 'Ryan_Giggs_0_7738.jpg']","['Kai Havertz', 'Ryan Giggs']"
49.97,"['tuchel12.jpg', 'Robbie_Fowler_0_3721.jpg']","['Thomas Tuchel', 'Robbie Fowler']"
58.29,"['Kylian_Mbappe_0_6483.jpg', 'Thiago_Silva_0_5580.jpg']","['Kylian Mbappe', 'Thiago Silva']"
35.12,"['Gianluigi_Buffon_0_9036.jpg', 'Frank_Lampard_0_6221.jpg']","['Gianluigi Buffon', 'Frank Lampard']"
41.31,"['Kevin_de_Bruyne_0_2179.jpg', 'Alexandre_Lacazette_0_3176.jpg']","['Kevin de Bruyne', 'Alexandre Lacazette']"
32.89,"['terry1.jpg', 'Ronaldo_0_1957.jpg']","['John Terry', 'Ronaldo']"
57.67,"['Roberto_Carlos_0_7863.jpg', 'Lorenzo_Insigne_0_9684.jpg']","['Roberto Carlos', 'Lorenzo Insigne']"
69.17,"['Lucas_Moura_0_5736.jpg', 'Mohammad_Salah_0_8058.jpg']","['Lucas Moura', 'Mohammad Salah']"
71.23,"['Paul_Pogba_0_4018.jpg', 'Gabriel_Jesus_0_9078.jpg']","['Paul Pogba', 'Gabriel Jesus']"
46.19,"['Kaka_0_174.jpg', 'Paul_Pogba_0_4807.jpg']","['Kaka', 'Paul Pogba']"
77.67,"['Steven_Gerrard_0_5449.jpg', 'Thibaut_Courtois_0_6190.jpg']","['Steven Gerrard', 'Thibaut Courtois']"
57.75,"['Luka_Modric_0_4139.jpg', 'Sadio_Mane_0_2707.jpg']","['Luka Modric', 'Sadio Mane']"
35.99,"['Thomas_Lemar_0_7928.jpg', 'Thomas_Tuchel_0_3525.jpg']","['Thomas Lemar', 'Thomas Tuchel']"
52.12,"['Joao_Felix_0_9332.jpg', 'Gerard_Pique_0_4500.jpg']","['Joao Felix', 'Gerard Pique']"
50.68,"['Ederson_Moraes_0_6566.jpg', 'Luis Suarez_0_4590.jpg']","['Ederson Moraes', 'Luis Suarez']"
46.06,"['Frank_Lampard_0_1685.jpg', 'Carlos_Tevez_0_4486.jpg']","['Frank Lampard', 'Carlos Tevez']"
60.24,"['havertz12.jpg', 'Luis_Figo_0_3477.jpg']","['Kai Havertz', 'Luis Figo']"
52.04,"['Roberto_Firmino_0_3862.jpg', 'Angel_di_Maria_0_8399.jpg']","['Roberto Firmino', 'Angel di Maria']"
59.78,"['Chrisitan_Pulisic_0_7052.jpg', 'Alexandre_Lacazette_0_3900.jpg']","['Chrisitan Pulisic', 'Alexandre Lacazette']"
60.43,"['Lucas_Moura_0_1356.jpg', 'Gabriel_Jesus_0_4686.jpg']","['Lucas Moura', 'Gabriel Jesus']"
33.62,"['Pep_Guardiola_0_5669.jpg', 'Petr_Cech_0_7188.jpg']","['Pep Guardiola', 'Petr Cech']"
50.02,"['Cristiano_Ronaldo_0_7428.jpg', 'Timo_Werner_0_2172.jpg']","['Cristiano Ronaldo', 'Timo Werner']"
41.17,"['Kai_Havertz_0_6555.jpg', 'Thiago_Silva_0_2936.jpg']","['Kai Havertz', 'Thiago Silva']"
56.41,"['Frank_Lampard_0_6934.jpg', 'felix12.jpg']","['Frank Lampard', 'Joao Felix']"
65.87,"['Lionel_Messi_0_5551.jpg', 'Jan_Oblak_0_633.jpg']","['Lionel Messi', 'Jan Oblak']"
53.49,"['Joao_Felix_0_2319.jpg', 'Manuel_Neuer_0_660.jpg']","['Joao Felix', 'Manuel Neuer']"
50.74,"['Gerard_Pique_0_5809.jpg', 'depay1.jpg']","['Gerard Pique', 'Memphis Depay']"
45.44,"['Gareth_Bale_0_6140.jpg', 'Memphis_Depay_0_9925.jpg']","['Gareth Bale', 'Memphis Depay']"
60.52,"['Bernd_Leno_0_4252.jpg', 'Zlatan_Ibrahimovic_0_6956.jpg']","['Bernd Leno', 'Zlatan Ibrahimovic']"
52.15,"['Frank_Lampard_0_3905.jpg', 'Sergio_Augero_0_8429.jpg']","['Frank Lampard', 'Sergio Augero']"
25.88,"['Gabriel_Jesus_0_1364.jpg', 'Thomas_Muller_0_4868.jpg']","['Gabriel Jesus', 'Thomas Muller']"
49.81,"['depay1.jpg', 'David_Luiz_0_7821.jpg']","['Memphis Depay', 'David Luiz']"
30.28,"['Roberto_Firmino_0_3668.jpg', 'Giorgio_Chiellini_0_8604.jpg']","['Roberto Firmino', 'Giorgio Chiellini']"
34.54,"['zidane1.jpg', 'Chrisitan_Pulisic_0_6651.jpg']","['Zinedine Zidane', 'Chrisitan Pulisic']"
52.98,"['Jan_Oblak_0_4425.jpg', 'Iker_Casillas_0_8382.jpg']","['Jan Oblak', 'Iker Casillas']"
45.99,"['Michael_Owen_0_4222.jpg', 'Gerard_Pique_0_6523.jpg']","['Michael Owen', 'Gerard Pique']"
46.25,"['Lucas_Moura_0_3555.jpg', 'Michael_Ballack_0_4873.jpg']","['Lucas Moura', 'Michael Ballack']"
45.67,"['drogba12.jpg', 'Frank_Lampard_0_8039.jpg']","['Didier Drogba', 'Frank Lampard']"
38.89,"['Gareth_Bale_0_3038.jpg', 'Thibaut_Courtois_0_1010.jpg']","['Gareth Bale', 'Thibaut Courtois']"
57.52,"['lemar12.jpg', 'Thierry_Henry_0_6128.jpg']","['Thomas Lemar', 'Thierry Henry']"
39.79,"['Wayne_Rooney_0_4857.jpg', 'guardiola12.jpg']","['Wayne Rooney', 'Pep Guardiola']"
62.43,"['Thierry_Henry_0_5016.jpg', 'Philippe_Coutinho_0_5156.jpg']","['Thierry Henry', 'Philippe Coutinho']"
51.26,"['carlos1.jpg', 'tsilva1.jpg']","['Roberto Carlos', 'Thiago Silva']"
48.69,"['David_Luiz_0_8696.jpg', 'Lionel_Messi_0_7980.jpg']","['David Luiz', 'Lionel Messi']"
49.36,"['Steven_Gerrard_0_4929.jpg', 'Georginio_Wijnaldum_0_5574.jpg']","['Steven Gerrard', 'Georginio Wijnaldum']"
36.55,"['Fernando_Torres_0_6416.jpg', 'Timo_Werner_0_2172.jpg']","['Fernando Torres', 'Timo Werner']"
64.88,"['Steven_Gerrard_0_505.jpg', 'Michael_Ballack_0_2186.jpg']","['Steven Gerrard', 'Michael Ballack']"
36.07,"['ronaldo12.jpg', 'Ederson_Moraes_0_2933.jpg']","['Ronaldo', 'Ederson Moraes']"
57.88,"['ronaldo1.jpg', 'Bernando_Silva_0_6572.jpg']","['Cristiano Ronaldo', 'Bernando Silva']"
33.83,"['Jan_Oblak_0_6723.jpg', 'lukaku1.jpg']","['Jan Oblak', 'Romelu Lukaku']"
38.2,"['Karim_Benzema_0_584.jpg', 'Michael_Ballack_0_922.jpg']","['Karim Benzema', 'Michael Ballack']"
37.0,"['Alisson_Becker_0_9314.jpg', 'Thomas_Lemar_0_9138.jpg']","['Alisson Becker', 'Thomas Lemar']"
50.01,"['Gabriel_Jesus_0_9078.jpg', 'Virgil_van_Dijk_0_3863.jpg']","['Gabriel Jesus', 'Virgil van Dijk']"
34.76,"['Philippe_Coutinho_0_5156.jpg', 'Romelu_Lukaku_0_9764.jpg']","['Philippe Coutinho', 'Romelu Lukaku']"
58.53,"['Javier_Mascherano_0_6546.jpg', 'Cristiano_Ronaldo_0_7428.jpg']","['Javier Mascherano', 'Cristiano Ronaldo']"
62.7,"['Luis Suarez_0_1920.jpg', 'Steven_Gerrard_0_5449.jpg']","['Luis Suarez', 'Steven Gerrard']"
52.61,"['Robbie_Fowler_0_6424.jpg', 'Gabriel_Jesus_0_3093.jpg']","['Robbie Fowler', 'Gabriel Jesus']"
44.37,"['Ronaldo_0_6624.jpg', 'David_Silva_0_3089.jpg']","['Ronaldo', 'David Silva']"
60.76,"['falcao1.jpg', 'dimaria1.jpg']","['Falcao', 'Angel di Maria']"
59.71,"['Joao_Felix_0_7244.jpg', 'Carles_Puyol_0_8136.jpg']","['Joao Felix', 'Carles Puyol']"
44.56,"['Ederson_Moraes_0_9627.jpg', 'Oliver_Giroud_0_4584.jpg']","['Ederson Moraes', 'Oliver Giroud']"
33.26,"['leno12.jpg', 'Roberto_Firmino_0_2082.jpg']","['Bernd Leno', 'Roberto Firmino']"
49.85,"['Gerard_Pique_0_5806.jpg', 'David_Luiz_0_9636.jpg']","['Gerard Pique', 'David Luiz']"
38.85,"['Eden_Hazard_0_7540.jpg', 'Ronaldinho_0_5095.jpg']","['Eden Hazard', 'Ronaldinho']"
51.46,"['Thiago_Silva_0_5140.jpg', 'Thierry_Henry_0_5730.jpg']","['Thiago Silva', 'Thierry Henry']"
42.8,"['Luka_Modric_0_3103.jpg', 'Ronaldinho_0_7492.jpg']","['Luka Modric', 'Ronaldinho']"
34.5,"['Paul_Pogba_0_7573.jpg', 'Timo_Werner_0_5358.jpg']","['Paul Pogba', 'Timo Werner']"
54.94,"['Steven_Gerrard_0_6675.jpg', 'Robert_Pires_0_7371.jpg']","['Steven Gerrard', 'Robert Pires']"
43.26,"['Vincent_Kompany_0_2933.jpg', 'Iker_Casillas_0_8000.jpg']","['Vincent Kompany', 'Iker Casillas']"
38.72,"['Wayne_Rooney_0_4161.jpg', 'Sergio_Ramos_0_306.jpg']","['Wayne Rooney', 'Sergio Ramos']"
23.09,"['Raheem_Sterling_0_6930.jpg', 'Timo_Werner_0_8530.jpg']","['Raheem Sterling', 'Timo Werner']"
59.51,"['Gareth_Bale_0_1226.jpg', 'Carles_Puyol_0_7102.jpg']","['Gareth Bale', 'Carles Puyol']"
62.57,"['Mohammad_Salah_0_6599.jpg', 'Oliver_Giroud_0_6852.jpg']","['Mohammad Salah', 'Oliver Giroud']"
48.01,"['Jan_Oblak_0_5166.jpg', 'bruyne12.jpg']","['Jan Oblak', 'Kevin de Bruyne']"
40.77,"['Christian_Eriksen_0_9004.jpg', 'owen1.jpg']","['Christian Eriksen', 'Michael Owen']"
49.55,"['Robert_Pires_0_2903.jpg', 'falcao12.jpg']","['Robert Pires', 'Falcao']"
24.08,"['Carles_Puyol_0_5881.jpg', 'Philippe_Coutinho_0_7307.jpg']","['Carles Puyol', 'Philippe Coutinho']"
28.59,"['David_Luiz_0_7784.jpg', 'Bernando_Silva_0_9621.jpg']","['David Luiz', 'Bernando Silva']"
54.05,"['Thomas_Muller_0_9766.jpg', 'Michael_Owen_0_2622.jpg']","['Thomas Muller', 'Michael Owen']"
61.08,"['Sergio_Augero_0_216.jpg', 'Thiago_Silva_0_4097.jpg']","['Sergio Augero', 'Thiago Silva']"
46.47,"['Gianluigi_Buffon_0_5570.jpg', 'Zinedine_Zidane_0_2452.jpg']","['Gianluigi Buffon', 'Zinedine Zidane']"
47.86,"['David_Beckham_0_9023.jpg', 'Chrisitan_Pulisic_0_1088.jpg']","['David Beckham', 'Chrisitan Pulisic']"
53.42,"['Kevin_de_Bruyne_0_7602.jpg', 'Wayne_Rooney_0_5592.jpg']","['Kevin de Bruyne', 'Wayne Rooney']"
38.67,"['alisson12.jpg', 'Kylian_Mbappe_0_6483.jpg']","['Alisson Becker', 'Kylian Mbappe']"
33.68,"['Petr_Cech_0_9036.jpg', 'Ederson_Moraes_0_9627.jpg']","['Petr Cech', 'Ederson Moraes']"
34.22,"['Kaka_0_3492.jpg', 'Luka_Modric_0_4139.jpg']","['Kaka', 'Luka Modric']"
45.31,"['Lionel_Messi_0_7298.jpg', 'Kai_Havertz_0_5001.jpg']","['Lionel Messi', 'Kai Havertz']"
28.5,"['Alexandre_Lacazette_0_323.jpg', 'Oliver_Kahn_0_2376.jpg']","['Alexandre Lacazette', 'Oliver Kahn']"
38.72,"['Philippe_Coutinho_0_5747.jpg', 'Sergio_Augero_0_4314.jpg']","['Philippe Coutinho', 'Sergio Augero']"
48.02,"['Romelu_Lukaku_0_5578.jpg', 'Michael_Ballack_0_6688.jpg']","['Romelu Lukaku', 'Michael Ballack']"
46.74,"['Carlos_Tevez_0_6749.jpg', 'Luis_Figo_0_8552.jpg']","['Carlos Tevez', 'Luis Figo']"
45.76,"['Michael_Ballack_0_4693.jpg', 'Thomas_Tuchel_0_8645.jpg']","['Michael Ballack', 'Thomas Tuchel']"
58.84,"['Roberto_Carlos_0_6964.jpg', 'Lorenzo_Insigne_0_8845.jpg']","['Roberto Carlos', 'Lorenzo Insigne']"
42.44,"['Oliver_Kahn_0_866.jpg', 'Cristiano_Ronaldo_0_4863.jpg']","['Oliver Kahn', 'Cristiano Ronaldo']"
36.21,"['cech1.jpg', 'Alexandre_Lacazette_0_7834.jpg']","['Petr Cech', 'Alexandre Lacazette']"
42.02,"['Kaka_0_2542.jpg', 'Giorgio_Chiellini_0_8604.jpg']","['Kaka', 'Giorgio Chiellini']"
52.46,"['Roberto_Carlos_0_4252.jpg', 'Georginio_Wijnaldum_0_1408.jpg']","['Roberto Carlos', 'Georginio Wijnaldum']"
43.54,"['Manuel_Neuer_0_3017.jpg', 'Ryan_Giggs_0_1340.jpg']","['Manuel Neuer', 'Ryan Giggs']"
48.51,"['Hugo_Lloris_0_6977.jpg', 'Robbie_Fowler_0_2023.jpg']","['Hugo Lloris', 'Robbie Fowler']"
55.97,"['Robert_Lewandowski_0_2307.jpg', 'Robbie_Fowler_0_8719.jpg']","['Robert Lewandowski', 'Robbie Fowler']"
44.52,"['Thierry_Henry_0_3319.jpg', 'Luka_Modric_0_8867.jpg']","['Thierry Henry', 'Luka Modric']"
56.79,"['rooney1.jpg', 'tevez12.jpg']","['Wayne Rooney', 'Carlos Tevez']"
65.84,"['Ryan_Giggs_0_9720.jpg', 'Oliver_Giroud_0_6182.jpg']","['Ryan Giggs', 'Oliver Giroud']"
42.85,"['David_Silva_0_3894.jpg', 'Julian_Draxler_0_7446.jpg']","['David Silva', 'Julian Draxler']"
52.92,"['Angel_di_Maria_0_1846.jpg', 'lemar12.jpg']","['Angel di Maria', 'Thomas Lemar']"
43.49,"['Alexandre_Lacazette_0_3554.jpg', 'Karim_Benzema_0_2074.jpg']","['Alexandre Lacazette', 'Karim Benzema']"
57.07,"['Angel_di_Maria_0_4884.jpg', 'Harry_Kewell_0_4400.jpg']","['Angel di Maria', 'Harry Kewell']"
