Probability,Images,Name
65.82,"['Ryan_Giggs_0_9263.jpg', 'Ryan_Giggs_0_2137.jpg']",Ryan Giggs
74.42,"['Mario_Gotze_0_2792.jpg', 'gotze12.jpg']",Mario Gotze
60.67,"['Marc-Andre_ter_Stegen_0_9205.jpg', 'Marc-Andre_ter_Stegen_0_7359.jpg']",Marc-Andre ter Stegen
71.31,"['Gabriel_Jesus_0_7388.jpg', 'Gabriel_Jesus_0_4686.jpg']",Gabriel Jesus
71.44,"['Kylian_Mbappe_0_3582.jpg', 'Kylian_Mbappe_0_3850.jpg']",Kylian Mbappe
52.33,"['Zinedine_Zidane_0_8612.jpg', 'zidane1.jpg']",Zinedine Zidane
79.26,"['Zlatan_Ibrahimovic_0_4819.jpg', 'Zlatan_Ibrahimovic_0_9800.jpg']",Zlatan Ibrahimovic
68.11,"['Angel_di_Maria_0_2237.jpg', 'Angel_di_Maria_0_8593.jpg']",Angel di Maria
93.34,"['Carles_Puyol_0_4959.jpg', 'puyol12.jpg']",Carles Puyol
88.99,"['Romelu_Lukaku_0_9764.jpg', 'Romelu_Lukaku_0_1127.jpg']",Romelu Lukaku
64.67,"['Marco_Reus_0_7025.jpg', 'reus12.jpg']",Marco Reus
90.3,"['Heung_Min_Son_0_9308.jpg', 'Heung_Min_Son_0_3943.jpg']",Heung Min Son
83.87,"['Julian_Draxler_0_1445.jpg', 'Julian_Draxler_0_5856.jpg']",Julian Draxler
81.96,"['Heung_Min_Son_0_4321.jpg', 'Heung_Min_Son_0_7925.jpg']",Heung Min Son
88.74,"['sanchez1.jpg', 'Alexis_Sanchez_0_2159.jpg']",Alexis Sanchez
81.2,"['Bernd_Leno_0_1180.jpg', 'Bernd_Leno_0_9460.jpg']",Bernd Leno
94.9,"['Kevin_de_Bruyne_0_2179.jpg', 'Kevin_de_Bruyne_0_6088.jpg']",Kevin de Bruyne
56.56,"['Robert_Lewandowski_0_1303.jpg', 'Robert_Lewandowski_0_6670.jpg']",Robert Lewandowski
76.23,"['Bernd_Leno_0_2379.jpg', 'Bernd_Leno_0_4805.jpg']",Bernd Leno
79.34,"['John_Terry_0_7896.jpg', 'John_Terry_0_8682.jpg']",John Terry
58.7,"['firmino1.jpg', 'Roberto_Firmino_0_7347.jpg']",Roberto Firmino
60.42,"['Wayne_Rooney_0_6122.jpg', 'Wayne_Rooney_0_738.jpg']",Wayne Rooney
84.32,"['Harry_Kewell_0_2016.jpg', 'Harry_Kewell_0_1088.jpg']",Harry Kewell
95.63,"['Jose_Mourinho_0_7370.jpg', 'Jose_Mourinho_0_5903.jpg']",Jose Mourinho
85.76,"['Gareth_Bale_0_1226.jpg', 'Gareth_Bale_0_7975.jpg']",Gareth Bale
71.82,"['Carles_Puyol_0_1494.jpg', 'Carles_Puyol_0_7505.jpg']",Carles Puyol
69.6,"['Kai_Havertz_0_5001.jpg', 'Kai_Havertz_0_6733.jpg']",Kai Havertz
80.92,"['Michael_Ballack_0_5855.jpg', 'Michael_Ballack_0_3587.jpg']",Michael Ballack
90.76,"['salah1.jpg', 'Mohammad_Salah_0_3818.jpg']",Mohammad Salah
61.53,"['Xabi_Alonso_0_2840.jpg', 'Xabi_Alonso_0_4538.jpg']",Xabi Alonso
89.41,"['Ryan_Giggs_0_557.jpg', 'giggs12.jpg']",Ryan Giggs
69.76,"['Dries_Mertens_0_1961.jpg', 'Dries_Mertens_0_8570.jpg']",Dries Mertens
71.54,"['Eden_Hazard_0_898.jpg', 'Eden_Hazard_0_3860.jpg']",Eden Hazard
84.82,"['Robbie_Fowler_0_5564.jpg', 'Robbie_Fowler_0_8176.jpg']",Robbie Fowler
70.53,"['Gianluigi_Buffon_0_9854.jpg', 'Gianluigi_Buffon_0_4886.jpg']",Gianluigi Buffon
67.38,"['Harry_Kane_0_7134.jpg', 'Harry_Kane_0_6863.jpg']",Harry Kane
66.8,"['Robert_Pires_0_8454.jpg', 'Robert_Pires_0_6809.jpg']",Robert Pires
68.49,"['Bernando_Silva_0_750.jpg', 'Bernando_Silva_0_262.jpg']",Bernando Silva
95.66,"['Lorenzo_Insigne_0_8845.jpg', 'Lorenzo_Insigne_0_1120.jpg']",Lorenzo Insigne
83.2,"['Michael_Owen_0_3742.jpg', 'Michael_Owen_0_403.jpg']",Michael Owen
53.03,"['Xabi_Alonso_0_9665.jpg', 'Xabi_Alonso_0_3791.jpg']",Xabi Alonso
93.94,"['Lucas_Moura_0_3969.jpg', 'Lucas_Moura_0_5736.jpg']",Lucas Moura
72.39,"['Ronaldo_0_1957.jpg', 'Ronaldo_0_264.jpg']",Ronaldo
72.56,"['Petr_Cech_0_15.jpg', 'cech1.jpg']",Petr Cech
61.24,"['Ryan_Giggs_0_7738.jpg', 'Ryan_Giggs_0_4826.jpg']",Ryan Giggs
79.3,"['Javier_Mascherano_0_2617.jpg', 'Javier_Mascherano_0_8823.jpg']",Javier Mascherano
64.41,"['Lucas_Moura_0_1082.jpg', 'Lucas_Moura_0_7989.jpg']",Lucas Moura
58.81,"['Raul_0_4483.jpg', 'raul1.jpg']",Raul
52.45,"['Kaka_0_1513.jpg', 'Kaka_0_1422.jpg']",Kaka
86.2,"['Xabi_Alonso_0_7846.jpg', 'Xabi_Alonso_0_5231.jpg']",Xabi Alonso
67.48,"['Pierre_Emerick_Aubameyang_0_6108.jpg', 'Pierre_Emerick_Aubameyang_0_5836.jpg']",Pierre Emerick Aubameyang
73.52,"['Sadio_Mane_0_4084.jpg', 'mane1.jpg']",Sadio Mane
56.1,"['muller1.jpg', 'Thomas_Muller_0_3819.jpg']",Thomas Muller
88.47,"['Karim_Benzema_0_5139.jpg', 'Karim_Benzema_0_584.jpg']",Karim Benzema
72.44,"['Kai_Havertz_0_2099.jpg', 'Kai_Havertz_0_3184.jpg']",Kai Havertz
79.33,"['mbappe1.jpg', 'Kylian_Mbappe_0_2045.jpg']",Kylian Mbappe
86.57,"['ederson1.jpg', 'Ederson_Moraes_0_2482.jpg']",Ederson Moraes
62.96,"['Carlos_Tevez_0_2622.jpg', 'Carlos_Tevez_0_3227.jpg']",Carlos Tevez
81.58,"['Zinedine_Zidane_0_6765.jpg', 'Zinedine_Zidane_0_2195.jpg']",Zinedine Zidane
89.4,"['Paulo_Dybala_0_7840.jpg', 'Paulo_Dybala_0_8431.jpg']",Paulo Dybala
80.25,"['Roberto_Carlos_0_7918.jpg', 'carlos12.jpg']",Roberto Carlos
76.59,"['Roberto_Carlos_0_4252.jpg', 'Roberto_Carlos_0_4299.jpg']",Roberto Carlos
87.75,"['Memphis_Depay_0_6010.jpg', 'depay12.jpg']",Memphis Depay
73.22,"['Hugo_Lloris_0_686.jpg', 'Hugo_Lloris_0_2454.jpg']",Hugo Lloris
93.39,"['Kevin_de_Bruyne_0_2556.jpg', 'Kevin_de_Bruyne_0_6402.jpg']",Kevin de Bruyne
85.67,"['Zinedine_Zidane_0_8612.jpg', 'Zinedine_Zidane_0_1256.jpg']",Zinedine Zidane
92.76,"['Harry_Kane_0_1646.jpg', 'kane12.jpg']",Harry Kane
65.9,"['Carles_Puyol_0_5881.jpg', 'Carles_Puyol_0_6134.jpg']",Carles Puyol
79.49,"['Bernd_Leno_0_2581.jpg', 'Bernd_Leno_0_4446.jpg']",Bernd Leno
78.01,"['Leroy_Sane_0_3441.jpg', 'Leroy_Sane_0_9964.jpg']",Leroy Sane
67.52,"['Antoine_Griezmann_0_8255.jpg', 'Antoine_Griezmann_0_2514.jpg']",Antoine Griezmann
83.66,"['Paul_Pogba_0_7573.jpg', 'pogba12.jpg']",Paul Pogba
77.95,"['Manuel_Neuer_0_9156.jpg', 'Manuel_Neuer_0_878.jpg']",Manuel Neuer
65.96,"['giroud1.jpg', 'Oliver_Giroud_0_1414.jpg']",Oliver Giroud
58.5,"['Jan_Oblak_0_5858.jpg', 'Jan_Oblak_0_5745.jpg']",Jan Oblak
90.07,"['Carles_Puyol_0_9761.jpg', 'Carles_Puyol_0_7505.jpg']",Carles Puyol
90.6,"['Eden_Hazard_0_9971.jpg', 'Eden_Hazard_0_1565.jpg']",Eden Hazard
67.82,"['Gianluigi_Buffon_0_582.jpg', 'buffon12.jpg']",Gianluigi Buffon
70.72,"['Philippe_Coutinho_0_912.jpg', 'Philippe_Coutinho_0_6175.jpg']",Philippe Coutinho
73.84,"['John_Terry_0_4472.jpg', 'John_Terry_0_8447.jpg']",John Terry
83.48,"['Leroy_Sane_0_8626.jpg', 'Leroy_Sane_0_4070.jpg']",Leroy Sane
84.4,"['Kaka_0_7895.jpg', 'Kaka_0_9799.jpg']",Kaka
85.21,"['Jurgen_Klopp_0_4926.jpg', 'Jurgen_Klopp_0_4123.jpg']",Jurgen Klopp
85.88,"['Jose_Mourinho_0_4940.jpg', 'Jose_Mourinho_0_8450.jpg']",Jose Mourinho
87.94,"['Falcao_0_9572.jpg', 'Falcao_0_7616.jpg']",Falcao
62.66,"['Dries_Mertens_0_8570.jpg', 'Dries_Mertens_0_6933.jpg']",Dries Mertens
57.47,"['Christian_Eriksen_0_9063.jpg', 'Christian_Eriksen_0_1036.jpg']",Christian Eriksen
93.84,"['Antoine_Griezmann_0_8302.jpg', 'Antoine_Griezmann_0_2069.jpg']",Antoine Griezmann
81.89,"['Ryan_Giggs_0_45.jpg', 'Ryan_Giggs_0_4768.jpg']",Ryan Giggs
73.51,"['terry1.jpg', 'John_Terry_0_1038.jpg']",John Terry
94.66,"['Alexandre_Lacazette_0_3838.jpg', 'Alexandre_Lacazette_0_8495.jpg']",Alexandre Lacazette
65.43,"['Pep_Guardiola_0_8106.jpg', 'Pep_Guardiola_0_2544.jpg']",Pep Guardiola
90.93,"['Ronaldinho_0_9114.jpg', 'Ronaldinho_0_7492.jpg']",Ronaldinho
70.23,"['Robert_Pires_0_5752.jpg', 'Robert_Pires_0_8454.jpg']",Robert Pires
68.9,"['Kevin_de_Bruyne_0_6088.jpg', 'Kevin_de_Bruyne_0_6402.jpg']",Kevin de Bruyne
82.16,"['salah1.jpg', 'salah12.jpg']",Mohammad Salah
91.54,"['modric12.jpg', 'Luka_Modric_0_1856.jpg']",Luka Modric
80.76,"['Julian_Draxler_0_2423.jpg', 'Julian_Draxler_0_9859.jpg']",Julian Draxler
91.52,"['Georginio_Wijnaldum_0_3690.jpg', 'Georginio_Wijnaldum_0_2400.jpg']",Georginio Wijnaldum
82.71,"['Pierre_Emerick_Aubameyang_0_3870.jpg', 'Pierre_Emerick_Aubameyang_0_7504.jpg']",Pierre Emerick Aubameyang
41.28,"['Ederson_Moraes_0_3470.jpg', 'Ederson_Moraes_0_7329.jpg']",Ederson Moraes
84.03,"['Falcao_0_1354.jpg', 'Falcao_0_7546.jpg']",Falcao
64.09,"['Karim_Benzema_0_9148.jpg', 'Karim_Benzema_0_1152.jpg']",Karim Benzema
74.94,"['Thiago_Silva_0_4097.jpg', 'Thiago_Silva_0_2306.jpg']",Thiago Silva
62.55,"['leno1.jpg', 'Bernd_Leno_0_2111.jpg']",Bernd Leno
89.1,"['Romelu_Lukaku_0_4127.jpg', 'Romelu_Lukaku_0_1127.jpg']",Romelu Lukaku
88.32,"['Ronaldinho_0_5095.jpg', 'Ronaldinho_0_9114.jpg']",Ronaldinho
83.36,"['Falcao_0_1451.jpg', 'Falcao_0_8482.jpg']",Falcao
90.95,"['Sadio_Mane_0_4084.jpg', 'Sadio_Mane_0_3406.jpg']",Sadio Mane
56.06,"['Ederson_Moraes_0_261.jpg', 'Ederson_Moraes_0_7273.jpg']",Ederson Moraes
71.19,"['Sergio_Augero_0_6300.jpg', 'Sergio_Augero_0_4592.jpg']",Sergio Augero
80.28,"['Julian_Draxler_0_8279.jpg', 'Julian_Draxler_0_2423.jpg']",Julian Draxler
84.44,"['Ronaldo_0_1578.jpg', 'Ronaldo_0_264.jpg']",Ronaldo
58.22,"['Ryan_Giggs_0_3964.jpg', 'Ryan_Giggs_0_4768.jpg']",Ryan Giggs
83.97,"['Heung_Min_Son_0_2401.jpg', 'Heung_Min_Son_0_3943.jpg']",Heung Min Son
85.19,"['Javier_Mascherano_0_4598.jpg', 'Javier_Mascherano_0_1952.jpg']",Javier Mascherano
92.15,"['lukaku12.jpg', 'Romelu_Lukaku_0_5915.jpg']",Romelu Lukaku
73.47,"['Raheem_Sterling_0_2139.jpg', 'Raheem_Sterling_0_5930.jpg']",Raheem Sterling
79.79,"['Alexandre_Lacazette_0_3475.jpg', 'Alexandre_Lacazette_0_6258.jpg']",Alexandre Lacazette
59.3,"['Alisson_Becker_0_9785.jpg', 'Alisson_Becker_0_7875.jpg']",Alisson Becker
62.55,"['Pierre_Emerick_Aubameyang_0_7327.jpg', 'Pierre_Emerick_Aubameyang_0_6465.jpg']",Pierre Emerick Aubameyang
47.88,"['Falcao_0_4564.jpg', 'Falcao_0_9572.jpg']",Falcao
79.25,"['John_Terry_0_3117.jpg', 'John_Terry_0_4983.jpg']",John Terry
85.49,"['Paulo_Dybala_0_7523.jpg', 'Paulo_Dybala_0_5847.jpg']",Paulo Dybala
64.2,"['Raul_0_5570.jpg', 'Raul_0_1631.jpg']",Raul
61.41,"['Bernd_Leno_0_4805.jpg', 'Bernd_Leno_0_4252.jpg']",Bernd Leno
67.9,"['Joao_Felix_0_7244.jpg', 'Joao_Felix_0_9675.jpg']",Joao Felix
82.02,"['Pep_Guardiola_0_5652.jpg', 'Pep_Guardiola_0_6827.jpg']",Pep Guardiola
87.25,"['Bernando_Silva_0_7888.jpg', 'Bernando_Silva_0_9564.jpg']",Bernando Silva
69.94,"['Hugo_Lloris_0_9190.jpg', 'Hugo_Lloris_0_1396.jpg']",Hugo Lloris
74.57,"['Virgil_van_Dijk_0_523.jpg', 'Virgil_van_Dijk_0_7398.jpg']",Virgil van Dijk
87.25,"['Philippe_Coutinho_0_3734.jpg', 'Philippe_Coutinho_0_5247.jpg']",Philippe Coutinho
87.75,"['Jurgen_Klopp_0_3329.jpg', 'Jurgen_Klopp_0_4366.jpg']",Jurgen Klopp
57.32,"['Fernando_Torres_0_5110.jpg', 'Fernando_Torres_0_5513.jpg']",Fernando Torres
63.3,"['Virgil_van_Dijk_0_8057.jpg', 'Virgil_van_Dijk_0_5995.jpg']",Virgil van Dijk
85.15,"['Iker_Casillas_0_9184.jpg', 'Iker_Casillas_0_3687.jpg']",Iker Casillas
64.39,"['Kai_Havertz_0_6733.jpg', 'Kai_Havertz_0_6042.jpg']",Kai Havertz
74.96,"['Luis_Figo_0_6751.jpg', 'Luis_Figo_0_8655.jpg']",Luis Figo
94.21,"['Kevin_de_Bruyne_0_1793.jpg', 'Kevin_de_Bruyne_0_9780.jpg']",Kevin de Bruyne
76.41,"['Manuel_Neuer_0_660.jpg', 'Manuel_Neuer_0_878.jpg']",Manuel Neuer
80.0,"['Alexandre_Lacazette_0_7353.jpg', 'Alexandre_Lacazette_0_1300.jpg']",Alexandre Lacazette
73.81,"['Wayne_Rooney_0_738.jpg', 'Wayne_Rooney_0_8572.jpg']",Wayne Rooney
84.49,"['Hugo_Lloris_0_8508.jpg', 'lloris12.jpg']",Hugo Lloris
56.09,"['Wayne_Rooney_0_4660.jpg', 'Wayne_Rooney_0_3033.jpg']",Wayne Rooney
56.59,"['Roberto_Carlos_0_4991.jpg', 'Roberto_Carlos_0_6517.jpg']",Roberto Carlos
83.66,"['Thiago_Silva_0_8220.jpg', 'Thiago_Silva_0_5140.jpg']",Thiago Silva
57.74,"['Alisson_Becker_0_5821.jpg', 'Alisson_Becker_0_9075.jpg']",Alisson Becker
73.2,"['Thomas_Tuchel_0_6937.jpg', 'Thomas_Tuchel_0_2509.jpg']",Thomas Tuchel
83.24,"['David_Beckham_0_8220.jpg', 'David_Beckham_0_3203.jpg']",David Beckham
81.69,"['Thomas_Tuchel_0_5448.jpg', 'Thomas_Tuchel_0_158.jpg']",Thomas Tuchel
50.59,"['Oliver_Kahn_0_8683.jpg', 'Oliver_Kahn_0_7482.jpg']",Oliver Kahn
76.6,"['Georginio_Wijnaldum_0_8266.jpg', 'Georginio_Wijnaldum_0_1408.jpg']",Georginio Wijnaldum
65.85,"['Ryan_Giggs_0_2094.jpg', 'Ryan_Giggs_0_1340.jpg']",Ryan Giggs
43.76,"['Oliver_Kahn_0_675.jpg', 'Oliver_Kahn_0_2530.jpg']",Oliver Kahn
64.46,"['Roberto_Firmino_0_7347.jpg', 'Roberto_Firmino_0_4164.jpg']",Roberto Firmino
94.0,"['Heung_Min_Son_0_3713.jpg', 'Heung_Min_Son_0_5332.jpg']",Heung Min Son
65.85,"['Robert_Lewandowski_0_4458.jpg', 'Robert_Lewandowski_0_7348.jpg']",Robert Lewandowski
74.04,"['Oliver_Kahn_0_2530.jpg', 'Oliver_Kahn_0_4652.jpg']",Oliver Kahn
82.14,"['Leroy_Sane_0_7352.jpg', 'Leroy_Sane_0_2176.jpg']",Leroy Sane
52.8,"['Lionel_Messi_0_9978.jpg', 'Lionel_Messi_0_4624.jpg']",Lionel Messi
70.01,"['tevez1.jpg', 'Carlos_Tevez_0_1879.jpg']",Carlos Tevez
68.53,"['Giorgio_Chiellini_0_2030.jpg', 'chiellini1.jpg']",Giorgio Chiellini
72.33,"['Memphis_Depay_0_5362.jpg', 'Memphis_Depay_0_1772.jpg']",Memphis Depay
59.56,"['Michael_Owen_0_8695.jpg', 'owen12.jpg']",Michael Owen
87.17,"['Paul_Pogba_0_4018.jpg', 'Paul_Pogba_0_8169.jpg']",Paul Pogba
73.72,"['lloris1.jpg', 'Hugo_Lloris_0_2347.jpg']",Hugo Lloris
59.44,"['Roberto_Carlos_0_417.jpg', 'Roberto_Carlos_0_7918.jpg']",Roberto Carlos
66.43,"['David_Luiz_0_7504.jpg', 'David_Luiz_0_1015.jpg']",David Luiz
75.74,"['Freddie_Ljungberg_0_3246.jpg', 'Freddie_Ljungberg_0_544.jpg']",Freddie Ljungberg
83.99,"['Ronaldinho_0_8893.jpg', 'Ronaldinho_0_7731.jpg']",Ronaldinho
70.45,"['Virgil_van_Dijk_0_61.jpg', 'Virgil_van_Dijk_0_2476.jpg']",Virgil van Dijk
68.1,"['Xabi_Alonso_0_3343.jpg', 'Xabi_Alonso_0_7548.jpg']",Xabi Alonso
79.39,"['Jose_Mourinho_0_3733.jpg', 'Jose_Mourinho_0_8450.jpg']",Jose Mourinho
