Probability,Images,Name
92.94,"['Kevin_de_Bruyne_0_2556.jpg', 'Kevin_de_Bruyne_0_6402.jpg']",Kevin de Bruyne
91.66,"['Zinedine_Zidane_0_8612.jpg', 'Zinedine_Zidane_0_1256.jpg']",Zinedine Zidane
95.38,"['Harry_Kane_0_1646.jpg', 'kane12.jpg']",Harry Kane
69.13,"['Carles_Puyol_0_5881.jpg', 'Carles_Puyol_0_6134.jpg']",Carles Puyol
89.45,"['Bernd_Leno_0_2581.jpg', 'Bernd_Leno_0_4446.jpg']",Bernd Leno
83.06,"['Leroy_Sane_0_3441.jpg', 'Leroy_Sane_0_9964.jpg']",Leroy Sane
79.23,"['Antoine_Griezmann_0_8255.jpg', 'Antoine_Griezmann_0_2514.jpg']",Antoine Griezmann
87.96,"['Paul_Pogba_0_7573.jpg', 'pogba12.jpg']",Paul Pogba
85.83,"['Manuel_Neuer_0_9156.jpg', 'Manuel_Neuer_0_878.jpg']",Manuel Neuer
59.59,"['giroud1.jpg', 'Oliver_Giroud_0_1414.jpg']",Oliver Giroud
65.56,"['Jan_Oblak_0_5858.jpg', 'Jan_Oblak_0_5745.jpg']",Jan Oblak
93.33,"['Carles_Puyol_0_9761.jpg', 'Carles_Puyol_0_7505.jpg']",Carles Puyol
93.85,"['Eden_Hazard_0_9971.jpg', 'Eden_Hazard_0_1565.jpg']",Eden Hazard
69.12,"['Gianluigi_Buffon_0_582.jpg', 'buffon12.jpg']",Gianluigi Buffon
71.02,"['Philippe_Coutinho_0_912.jpg', 'Philippe_Coutinho_0_6175.jpg']",Philippe Coutinho
78.38,"['John_Terry_0_4472.jpg', 'John_Terry_0_8447.jpg']",John Terry
88.47,"['Leroy_Sane_0_8626.jpg', 'Leroy_Sane_0_4070.jpg']",Leroy Sane
89.2,"['Kaka_0_7895.jpg', 'Kaka_0_9799.jpg']",Kaka
88.6,"['Jurgen_Klopp_0_4926.jpg', 'Jurgen_Klopp_0_4123.jpg']",Jurgen Klopp
92.63,"['Jose_Mourinho_0_4940.jpg', 'Jose_Mourinho_0_8450.jpg']",Jose Mourinho
94.49,"['Falcao_0_9572.jpg', 'Falcao_0_7616.jpg']",Falcao
70.45,"['Dries_Mertens_0_8570.jpg', 'Dries_Mertens_0_6933.jpg']",Dries Mertens
71.4,"['Christian_Eriksen_0_9063.jpg', 'Christian_Eriksen_0_1036.jpg']",Christian Eriksen
96.28,"['Antoine_Griezmann_0_8302.jpg', 'Antoine_Griezmann_0_2069.jpg']",Antoine Griezmann
85.08,"['Ryan_Giggs_0_45.jpg', 'Ryan_Giggs_0_4768.jpg']",Ryan Giggs
82.21,"['terry1.jpg', 'John_Terry_0_1038.jpg']",John Terry
98.34,"['Alexandre_Lacazette_0_3838.jpg', 'Alexandre_Lacazette_0_8495.jpg']",Alexandre Lacazette
73.54,"['Pep_Guardiola_0_8106.jpg', 'Pep_Guardiola_0_2544.jpg']",Pep Guardiola
94.27,"['Ronaldinho_0_9114.jpg', 'Ronaldinho_0_7492.jpg']",Ronaldinho
79.55,"['Robert_Pires_0_5752.jpg', 'Robert_Pires_0_8454.jpg']",Robert Pires
76.29,"['Kevin_de_Bruyne_0_6088.jpg', 'Kevin_de_Bruyne_0_6402.jpg']",Kevin de Bruyne
88.39,"['salah1.jpg', 'salah12.jpg']",Mohammad Salah
93.52,"['modric12.jpg', 'Luka_Modric_0_1856.jpg']",Luka Modric
88.69,"['Julian_Draxler_0_2423.jpg', 'Julian_Draxler_0_9859.jpg']",Julian Draxler
94.93,"['Georginio_Wijnaldum_0_3690.jpg', 'Georginio_Wijnaldum_0_2400.jpg']",Georginio Wijnaldum
85.94,"['Pierre_Emerick_Aubameyang_0_3870.jpg', 'Pierre_Emerick_Aubameyang_0_7504.jpg']",Pierre Emerick Aubameyang
57.6,"['Ederson_Moraes_0_3470.jpg', 'Ederson_Moraes_0_7329.jpg']",Ederson Moraes
91.06,"['Falcao_0_1354.jpg', 'Falcao_0_7546.jpg']",Falcao
73.46,"['Karim_Benzema_0_9148.jpg', 'Karim_Benzema_0_1152.jpg']",Karim Benzema
84.33,"['Thiago_Silva_0_4097.jpg', 'Thiago_Silva_0_2306.jpg']",Thiago Silva
67.99,"['leno1.jpg', 'Bernd_Leno_0_2111.jpg']",Bernd Leno
93.07,"['Romelu_Lukaku_0_4127.jpg', 'Romelu_Lukaku_0_1127.jpg']",Romelu Lukaku
92.76,"['Ronaldinho_0_5095.jpg', 'Ronaldinho_0_9114.jpg']",Ronaldinho
86.22,"['Falcao_0_1451.jpg', 'Falcao_0_8482.jpg']",Falcao
92.51,"['Sadio_Mane_0_4084.jpg', 'Sadio_Mane_0_3406.jpg']",Sadio Mane
73.11,"['Ederson_Moraes_0_261.jpg', 'Ederson_Moraes_0_7273.jpg']",Ederson Moraes
69.72,"['Sergio_Augero_0_6300.jpg', 'Sergio_Augero_0_4592.jpg']",Sergio Augero
88.52,"['Julian_Draxler_0_8279.jpg', 'Julian_Draxler_0_2423.jpg']",Julian Draxler
89.23,"['Ronaldo_0_1578.jpg', 'Ronaldo_0_264.jpg']",Ronaldo
72.63,"['Ryan_Giggs_0_3964.jpg', 'Ryan_Giggs_0_4768.jpg']",Ryan Giggs
81.45,"['Heung_Min_Son_0_2401.jpg', 'Heung_Min_Son_0_3943.jpg']",Heung Min Son
85.37,"['Javier_Mascherano_0_4598.jpg', 'Javier_Mascherano_0_1952.jpg']",Javier Mascherano
95.18,"['lukaku12.jpg', 'Romelu_Lukaku_0_5915.jpg']",Romelu Lukaku
82.56,"['Raheem_Sterling_0_2139.jpg', 'Raheem_Sterling_0_5930.jpg']",Raheem Sterling
86.01,"['Alexandre_Lacazette_0_3475.jpg', 'Alexandre_Lacazette_0_6258.jpg']",Alexandre Lacazette
73.22,"['Alisson_Becker_0_9785.jpg', 'Alisson_Becker_0_7875.jpg']",Alisson Becker
64.42,"['Pierre_Emerick_Aubameyang_0_7327.jpg', 'Pierre_Emerick_Aubameyang_0_6465.jpg']",Pierre Emerick Aubameyang
60.09,"['Falcao_0_4564.jpg', 'Falcao_0_9572.jpg']",Falcao
88.91,"['John_Terry_0_3117.jpg', 'John_Terry_0_4983.jpg']",John Terry
90.42,"['Paulo_Dybala_0_7523.jpg', 'Paulo_Dybala_0_5847.jpg']",Paulo Dybala
71.41,"['Raul_0_5570.jpg', 'Raul_0_1631.jpg']",Raul
71.37,"['Bernd_Leno_0_4805.jpg', 'Bernd_Leno_0_4252.jpg']",Bernd Leno
73.62,"['Joao_Felix_0_7244.jpg', 'Joao_Felix_0_9675.jpg']",Joao Felix
90.55,"['Pep_Guardiola_0_5652.jpg', 'Pep_Guardiola_0_6827.jpg']",Pep Guardiola
93.85,"['Bernando_Silva_0_7888.jpg', 'Bernando_Silva_0_9564.jpg']",Bernando Silva
71.47,"['Hugo_Lloris_0_9190.jpg', 'Hugo_Lloris_0_1396.jpg']",Hugo Lloris
85.2,"['Virgil_van_Dijk_0_523.jpg', 'Virgil_van_Dijk_0_7398.jpg']",Virgil van Dijk
92.96,"['Philippe_Coutinho_0_3734.jpg', 'Philippe_Coutinho_0_5247.jpg']",Philippe Coutinho
89.53,"['Jurgen_Klopp_0_3329.jpg', 'Jurgen_Klopp_0_4366.jpg']",Jurgen Klopp
70.55,"['Fernando_Torres_0_5110.jpg', 'Fernando_Torres_0_5513.jpg']",Fernando Torres
75.68,"['Virgil_van_Dijk_0_8057.jpg', 'Virgil_van_Dijk_0_5995.jpg']",Virgil van Dijk
89.47,"['Iker_Casillas_0_9184.jpg', 'Iker_Casillas_0_3687.jpg']",Iker Casillas
67.21,"['Kai_Havertz_0_6733.jpg', 'Kai_Havertz_0_6042.jpg']",Kai Havertz
78.96,"['Luis_Figo_0_6751.jpg', 'Luis_Figo_0_8655.jpg']",Luis Figo
92.35,"['Kevin_de_Bruyne_0_1793.jpg', 'Kevin_de_Bruyne_0_9780.jpg']",Kevin de Bruyne
81.16,"['Manuel_Neuer_0_660.jpg', 'Manuel_Neuer_0_878.jpg']",Manuel Neuer
88.89,"['Alexandre_Lacazette_0_7353.jpg', 'Alexandre_Lacazette_0_1300.jpg']",Alexandre Lacazette
74.5,"['Wayne_Rooney_0_738.jpg', 'Wayne_Rooney_0_8572.jpg']",Wayne Rooney
89.96,"['Hugo_Lloris_0_8508.jpg', 'lloris12.jpg']",Hugo Lloris
65.25,"['Wayne_Rooney_0_4660.jpg', 'Wayne_Rooney_0_3033.jpg']",Wayne Rooney
61.14,"['Roberto_Carlos_0_4991.jpg', 'Roberto_Carlos_0_6517.jpg']",Roberto Carlos
88.1,"['Thiago_Silva_0_8220.jpg', 'Thiago_Silva_0_5140.jpg']",Thiago Silva
73.76,"['Alisson_Becker_0_5821.jpg', 'Alisson_Becker_0_9075.jpg']",Alisson Becker
81.72,"['Thomas_Tuchel_0_6937.jpg', 'Thomas_Tuchel_0_2509.jpg']",Thomas Tuchel
87.6,"['David_Beckham_0_8220.jpg', 'David_Beckham_0_3203.jpg']",David Beckham
87.85,"['Thomas_Tuchel_0_5448.jpg', 'Thomas_Tuchel_0_158.jpg']",Thomas Tuchel
47.2,"['Oliver_Kahn_0_8683.jpg', 'Oliver_Kahn_0_7482.jpg']",Oliver Kahn
81.71,"['Georginio_Wijnaldum_0_8266.jpg', 'Georginio_Wijnaldum_0_1408.jpg']",Georginio Wijnaldum
72.62,"['Ryan_Giggs_0_2094.jpg', 'Ryan_Giggs_0_1340.jpg']",Ryan Giggs
46.26,"['Oliver_Kahn_0_675.jpg', 'Oliver_Kahn_0_2530.jpg']",Oliver Kahn
68.54,"['Roberto_Firmino_0_7347.jpg', 'Roberto_Firmino_0_4164.jpg']",Roberto Firmino
94.91,"['Heung_Min_Son_0_3713.jpg', 'Heung_Min_Son_0_5332.jpg']",Heung Min Son
69.64,"['Robert_Lewandowski_0_4458.jpg', 'Robert_Lewandowski_0_7348.jpg']",Robert Lewandowski
84.87,"['Oliver_Kahn_0_2530.jpg', 'Oliver_Kahn_0_4652.jpg']",Oliver Kahn
91.45,"['Leroy_Sane_0_7352.jpg', 'Leroy_Sane_0_2176.jpg']",Leroy Sane
57.02,"['Lionel_Messi_0_9978.jpg', 'Lionel_Messi_0_4624.jpg']",Lionel Messi
79.44,"['tevez1.jpg', 'Carlos_Tevez_0_1879.jpg']",Carlos Tevez
69.27,"['Giorgio_Chiellini_0_2030.jpg', 'chiellini1.jpg']",Giorgio Chiellini
77.98,"['Memphis_Depay_0_5362.jpg', 'Memphis_Depay_0_1772.jpg']",Memphis Depay
67.01,"['Michael_Owen_0_8695.jpg', 'owen12.jpg']",Michael Owen
93.46,"['Paul_Pogba_0_4018.jpg', 'Paul_Pogba_0_8169.jpg']",Paul Pogba
69.08,"['lloris1.jpg', 'Hugo_Lloris_0_2347.jpg']",Hugo Lloris
67.57,"['Roberto_Carlos_0_417.jpg', 'Roberto_Carlos_0_7918.jpg']",Roberto Carlos
73.0,"['David_Luiz_0_7504.jpg', 'David_Luiz_0_1015.jpg']",David Luiz
83.47,"['Freddie_Ljungberg_0_3246.jpg', 'Freddie_Ljungberg_0_544.jpg']",Freddie Ljungberg
90.87,"['Ronaldinho_0_8893.jpg', 'Ronaldinho_0_7731.jpg']",Ronaldinho
73.15,"['Virgil_van_Dijk_0_61.jpg', 'Virgil_van_Dijk_0_2476.jpg']",Virgil van Dijk
76.11,"['Xabi_Alonso_0_3343.jpg', 'Xabi_Alonso_0_7548.jpg']",Xabi Alonso
84.08,"['Jose_Mourinho_0_3733.jpg', 'Jose_Mourinho_0_8450.jpg']",Jose Mourinho
