Probability,Images,Name
82.31,"['Eden_Hazard_0_5971.jpg', 'Eden_Hazard_0_3860.jpg']",Eden Hazard
93.21,"['Raheem_Sterling_0_5930.jpg', 'Raheem_Sterling_0_3968.jpg']",Raheem Sterling
95.61,"['Thierry_Henry_0_2165.jpg', 'Thierry_Henry_0_5016.jpg']",Thierry Henry
91.63,"['Timo_Werner_0_7096.jpg', 'Timo_Werner_0_2842.jpg']",Timo Werner
96.34,"['Paulo_Dybala_0_5847.jpg', 'Paulo_Dybala_0_7981.jpg']",Paulo Dybala
71.05,"['Vincent_Kompany_0_1535.jpg', 'Vincent_Kompany_0_2933.jpg']",Vincent Kompany
56.89,"['Robbie_Fowler_0_3189.jpg', 'Robbie_Fowler_0_8719.jpg']",Robbie Fowler
83.29,"['Hugo_Lloris_0_975.jpg', 'Hugo_Lloris_0_2454.jpg']",Hugo Lloris
84.46,"['Alexandre_Lacazette_0_3554.jpg', 'Alexandre_Lacazette_0_3900.jpg']",Alexandre Lacazette
93.3,"['Toni_Kroos_0_9789.jpg', 'Toni_Kroos_0_3432.jpg']",Toni Kroos
58.39,"['Christian_Eriksen_0_4998.jpg', 'Christian_Eriksen_0_8530.jpg']",Christian Eriksen
75.75,"['Dries_Mertens_0_3636.jpg', 'Dries_Mertens_0_6916.jpg']",Dries Mertens
73.09,"['Eden_Hazard_0_9971.jpg', 'Eden_Hazard_0_4862.jpg']",Eden Hazard
69.97,"['Ryan_Giggs_0_9263.jpg', 'Ryan_Giggs_0_2137.jpg']",Ryan Giggs
80.01,"['Mario_Gotze_0_2792.jpg', 'gotze12.jpg']",Mario Gotze
68.63,"['Marc-Andre_ter_Stegen_0_9205.jpg', 'Marc-Andre_ter_Stegen_0_7359.jpg']",Marc-Andre ter Stegen
77.66,"['Gabriel_Jesus_0_7388.jpg', 'Gabriel_Jesus_0_4686.jpg']",Gabriel Jesus
81.23,"['Kylian_Mbappe_0_3582.jpg', 'Kylian_Mbappe_0_3850.jpg']",Kylian Mbappe
48.21,"['Zinedine_Zidane_0_8612.jpg', 'zidane1.jpg']",Zinedine Zidane
78.66,"['Zlatan_Ibrahimovic_0_4819.jpg', 'Zlatan_Ibrahimovic_0_9800.jpg']",Zlatan Ibrahimovic
76.26,"['Angel_di_Maria_0_2237.jpg', 'Angel_di_Maria_0_8593.jpg']",Angel di Maria
96.58,"['Carles_Puyol_0_4959.jpg', 'puyol12.jpg']",Carles Puyol
91.06,"['Romelu_Lukaku_0_9764.jpg', 'Romelu_Lukaku_0_1127.jpg']",Romelu Lukaku
71.41,"['Marco_Reus_0_7025.jpg', 'reus12.jpg']",Marco Reus
87.44,"['Heung_Min_Son_0_9308.jpg', 'Heung_Min_Son_0_3943.jpg']",Heung Min Son
83.91,"['Julian_Draxler_0_1445.jpg', 'Julian_Draxler_0_5856.jpg']",Julian Draxler
80.71,"['Heung_Min_Son_0_4321.jpg', 'Heung_Min_Son_0_7925.jpg']",Heung Min Son
90.64,"['sanchez1.jpg', 'Alexis_Sanchez_0_2159.jpg']",Alexis Sanchez
85.7,"['Bernd_Leno_0_1180.jpg', 'Bernd_Leno_0_9460.jpg']",Bernd Leno
96.09,"['Kevin_de_Bruyne_0_2179.jpg', 'Kevin_de_Bruyne_0_6088.jpg']",Kevin de Bruyne
65.18,"['Robert_Lewandowski_0_1303.jpg', 'Robert_Lewandowski_0_6670.jpg']",Robert Lewandowski
83.49,"['Bernd_Leno_0_2379.jpg', 'Bernd_Leno_0_4805.jpg']",Bernd Leno
82.35,"['John_Terry_0_7896.jpg', 'John_Terry_0_8682.jpg']",John Terry
57.22,"['firmino1.jpg', 'Roberto_Firmino_0_7347.jpg']",Roberto Firmino
58.36,"['Wayne_Rooney_0_6122.jpg', 'Wayne_Rooney_0_738.jpg']",Wayne Rooney
87.55,"['Harry_Kewell_0_2016.jpg', 'Harry_Kewell_0_1088.jpg']",Harry Kewell
94.94,"['Jose_Mourinho_0_7370.jpg', 'Jose_Mourinho_0_5903.jpg']",Jose Mourinho
87.38,"['Gareth_Bale_0_1226.jpg', 'Gareth_Bale_0_7975.jpg']",Gareth Bale
82.81,"['Carles_Puyol_0_1494.jpg', 'Carles_Puyol_0_7505.jpg']",Carles Puyol
72.85,"['Kai_Havertz_0_5001.jpg', 'Kai_Havertz_0_6733.jpg']",Kai Havertz
83.9,"['Michael_Ballack_0_5855.jpg', 'Michael_Ballack_0_3587.jpg']",Michael Ballack
93.19,"['salah1.jpg', 'Mohammad_Salah_0_3818.jpg']",Mohammad Salah
58.73,"['Xabi_Alonso_0_2840.jpg', 'Xabi_Alonso_0_4538.jpg']",Xabi Alonso
92.0,"['Ryan_Giggs_0_557.jpg', 'giggs12.jpg']",Ryan Giggs
76.07,"['Dries_Mertens_0_1961.jpg', 'Dries_Mertens_0_8570.jpg']",Dries Mertens
76.36,"['Eden_Hazard_0_898.jpg', 'Eden_Hazard_0_3860.jpg']",Eden Hazard
85.8,"['Robbie_Fowler_0_5564.jpg', 'Robbie_Fowler_0_8176.jpg']",Robbie Fowler
79.75,"['Gianluigi_Buffon_0_9854.jpg', 'Gianluigi_Buffon_0_4886.jpg']",Gianluigi Buffon
74.72,"['Harry_Kane_0_7134.jpg', 'Harry_Kane_0_6863.jpg']",Harry Kane
72.29,"['Robert_Pires_0_8454.jpg', 'Robert_Pires_0_6809.jpg']",Robert Pires
77.87,"['Bernando_Silva_0_750.jpg', 'Bernando_Silva_0_262.jpg']",Bernando Silva
95.67,"['Lorenzo_Insigne_0_8845.jpg', 'Lorenzo_Insigne_0_1120.jpg']",Lorenzo Insigne
89.5,"['Michael_Owen_0_3742.jpg', 'Michael_Owen_0_403.jpg']",Michael Owen
59.6,"['Xabi_Alonso_0_9665.jpg', 'Xabi_Alonso_0_3791.jpg']",Xabi Alonso
95.59,"['Lucas_Moura_0_3969.jpg', 'Lucas_Moura_0_5736.jpg']",Lucas Moura
77.01,"['Ronaldo_0_1957.jpg', 'Ronaldo_0_264.jpg']",Ronaldo
77.43,"['Petr_Cech_0_15.jpg', 'cech1.jpg']",Petr Cech
64.28,"['Ryan_Giggs_0_7738.jpg', 'Ryan_Giggs_0_4826.jpg']",Ryan Giggs
84.85,"['Javier_Mascherano_0_2617.jpg', 'Javier_Mascherano_0_8823.jpg']",Javier Mascherano
75.16,"['Lucas_Moura_0_1082.jpg', 'Lucas_Moura_0_7989.jpg']",Lucas Moura
64.61,"['Raul_0_4483.jpg', 'raul1.jpg']",Raul
62.16,"['Kaka_0_1513.jpg', 'Kaka_0_1422.jpg']",Kaka
85.33,"['Xabi_Alonso_0_7846.jpg', 'Xabi_Alonso_0_5231.jpg']",Xabi Alonso
70.14,"['Pierre_Emerick_Aubameyang_0_6108.jpg', 'Pierre_Emerick_Aubameyang_0_5836.jpg']",Pierre Emerick Aubameyang
74.31,"['Sadio_Mane_0_4084.jpg', 'mane1.jpg']",Sadio Mane
73.28,"['muller1.jpg', 'Thomas_Muller_0_3819.jpg']",Thomas Muller
93.01,"['Karim_Benzema_0_5139.jpg', 'Karim_Benzema_0_584.jpg']",Karim Benzema
76.02,"['Kai_Havertz_0_2099.jpg', 'Kai_Havertz_0_3184.jpg']",Kai Havertz
83.82,"['mbappe1.jpg', 'Kylian_Mbappe_0_2045.jpg']",Kylian Mbappe
89.55,"['ederson1.jpg', 'Ederson_Moraes_0_2482.jpg']",Ederson Moraes
70.27,"['Carlos_Tevez_0_2622.jpg', 'Carlos_Tevez_0_3227.jpg']",Carlos Tevez
81.18,"['Zinedine_Zidane_0_6765.jpg', 'Zinedine_Zidane_0_2195.jpg']",Zinedine Zidane
92.1,"['Paulo_Dybala_0_7840.jpg', 'Paulo_Dybala_0_8431.jpg']",Paulo Dybala
87.88,"['Roberto_Carlos_0_7918.jpg', 'carlos12.jpg']",Roberto Carlos
87.96,"['Roberto_Carlos_0_4252.jpg', 'Roberto_Carlos_0_4299.jpg']",Roberto Carlos
89.26,"['Memphis_Depay_0_6010.jpg', 'depay12.jpg']",Memphis Depay
72.84,"['Hugo_Lloris_0_686.jpg', 'Hugo_Lloris_0_2454.jpg']",Hugo Lloris
93.41,"['Kevin_de_Bruyne_0_2556.jpg', 'Kevin_de_Bruyne_0_6402.jpg']",Kevin de Bruyne
86.26,"['Zinedine_Zidane_0_8612.jpg', 'Zinedine_Zidane_0_1256.jpg']",Zinedine Zidane
96.12,"['Harry_Kane_0_1646.jpg', 'kane12.jpg']",Harry Kane
79.15,"['Carles_Puyol_0_5881.jpg', 'Carles_Puyol_0_6134.jpg']",Carles Puyol
86.77,"['Bernd_Leno_0_2581.jpg', 'Bernd_Leno_0_4446.jpg']",Bernd Leno
84.22,"['Leroy_Sane_0_3441.jpg', 'Leroy_Sane_0_9964.jpg']",Leroy Sane
80.68,"['Antoine_Griezmann_0_8255.jpg', 'Antoine_Griezmann_0_2514.jpg']",Antoine Griezmann
85.23,"['Paul_Pogba_0_7573.jpg', 'pogba12.jpg']",Paul Pogba
79.85,"['Manuel_Neuer_0_9156.jpg', 'Manuel_Neuer_0_878.jpg']",Manuel Neuer
66.0,"['giroud1.jpg', 'Oliver_Giroud_0_1414.jpg']",Oliver Giroud
64.79,"['Jan_Oblak_0_5858.jpg', 'Jan_Oblak_0_5745.jpg']",Jan Oblak
93.07,"['Carles_Puyol_0_9761.jpg', 'Carles_Puyol_0_7505.jpg']",Carles Puyol
91.92,"['Eden_Hazard_0_9971.jpg', 'Eden_Hazard_0_1565.jpg']",Eden Hazard
73.42,"['Gianluigi_Buffon_0_582.jpg', 'buffon12.jpg']",Gianluigi Buffon
81.09,"['Philippe_Coutinho_0_912.jpg', 'Philippe_Coutinho_0_6175.jpg']",Philippe Coutinho
78.98,"['John_Terry_0_4472.jpg', 'John_Terry_0_8447.jpg']",John Terry
87.03,"['Leroy_Sane_0_8626.jpg', 'Leroy_Sane_0_4070.jpg']",Leroy Sane
83.23,"['Kaka_0_7895.jpg', 'Kaka_0_9799.jpg']",Kaka
88.86,"['Jurgen_Klopp_0_4926.jpg', 'Jurgen_Klopp_0_4123.jpg']",Jurgen Klopp
89.46,"['Jose_Mourinho_0_4940.jpg', 'Jose_Mourinho_0_8450.jpg']",Jose Mourinho
93.03,"['Falcao_0_9572.jpg', 'Falcao_0_7616.jpg']",Falcao
70.74,"['Dries_Mertens_0_8570.jpg', 'Dries_Mertens_0_6933.jpg']",Dries Mertens
73.78,"['Christian_Eriksen_0_9063.jpg', 'Christian_Eriksen_0_1036.jpg']",Christian Eriksen
95.35,"['Antoine_Griezmann_0_8302.jpg', 'Antoine_Griezmann_0_2069.jpg']",Antoine Griezmann
78.96,"['Ryan_Giggs_0_45.jpg', 'Ryan_Giggs_0_4768.jpg']",Ryan Giggs
81.06,"['terry1.jpg', 'John_Terry_0_1038.jpg']",John Terry
96.26,"['Alexandre_Lacazette_0_3838.jpg', 'Alexandre_Lacazette_0_8495.jpg']",Alexandre Lacazette
70.46,"['Pep_Guardiola_0_8106.jpg', 'Pep_Guardiola_0_2544.jpg']",Pep Guardiola
91.62,"['Ronaldinho_0_9114.jpg', 'Ronaldinho_0_7492.jpg']",Ronaldinho
75.68,"['Robert_Pires_0_5752.jpg', 'Robert_Pires_0_8454.jpg']",Robert Pires
72.52,"['Kevin_de_Bruyne_0_6088.jpg', 'Kevin_de_Bruyne_0_6402.jpg']",Kevin de Bruyne
85.14,"['salah1.jpg', 'salah12.jpg']",Mohammad Salah
92.33,"['modric12.jpg', 'Luka_Modric_0_1856.jpg']",Luka Modric
86.87,"['Julian_Draxler_0_2423.jpg', 'Julian_Draxler_0_9859.jpg']",Julian Draxler
95.49,"['Georginio_Wijnaldum_0_3690.jpg', 'Georginio_Wijnaldum_0_2400.jpg']",Georginio Wijnaldum
84.88,"['Pierre_Emerick_Aubameyang_0_3870.jpg', 'Pierre_Emerick_Aubameyang_0_7504.jpg']",Pierre Emerick Aubameyang
57.23,"['Ederson_Moraes_0_3470.jpg', 'Ederson_Moraes_0_7329.jpg']",Ederson Moraes
90.01,"['Falcao_0_1354.jpg', 'Falcao_0_7546.jpg']",Falcao
73.33,"['Karim_Benzema_0_9148.jpg', 'Karim_Benzema_0_1152.jpg']",Karim Benzema
79.71,"['Thiago_Silva_0_4097.jpg', 'Thiago_Silva_0_2306.jpg']",Thiago Silva
71.01,"['leno1.jpg', 'Bernd_Leno_0_2111.jpg']",Bernd Leno
92.76,"['Romelu_Lukaku_0_4127.jpg', 'Romelu_Lukaku_0_1127.jpg']",Romelu Lukaku
89.28,"['Ronaldinho_0_5095.jpg', 'Ronaldinho_0_9114.jpg']",Ronaldinho
86.97,"['Falcao_0_1451.jpg', 'Falcao_0_8482.jpg']",Falcao
90.99,"['Sadio_Mane_0_4084.jpg', 'Sadio_Mane_0_3406.jpg']",Sadio Mane
68.67,"['Ederson_Moraes_0_261.jpg', 'Ederson_Moraes_0_7273.jpg']",Ederson Moraes
74.2,"['Sergio_Augero_0_6300.jpg', 'Sergio_Augero_0_4592.jpg']",Sergio Augero
86.14,"['Julian_Draxler_0_8279.jpg', 'Julian_Draxler_0_2423.jpg']",Julian Draxler
89.63,"['Ronaldo_0_1578.jpg', 'Ronaldo_0_264.jpg']",Ronaldo
69.92,"['Ryan_Giggs_0_3964.jpg', 'Ryan_Giggs_0_4768.jpg']",Ryan Giggs
80.5,"['Heung_Min_Son_0_2401.jpg', 'Heung_Min_Son_0_3943.jpg']",Heung Min Son
86.81,"['Javier_Mascherano_0_4598.jpg', 'Javier_Mascherano_0_1952.jpg']",Javier Mascherano
93.33,"['lukaku12.jpg', 'Romelu_Lukaku_0_5915.jpg']",Romelu Lukaku
79.7,"['Raheem_Sterling_0_2139.jpg', 'Raheem_Sterling_0_5930.jpg']",Raheem Sterling
85.75,"['Alexandre_Lacazette_0_3475.jpg', 'Alexandre_Lacazette_0_6258.jpg']",Alexandre Lacazette
70.11,"['Alisson_Becker_0_9785.jpg', 'Alisson_Becker_0_7875.jpg']",Alisson Becker
62.57,"['Pierre_Emerick_Aubameyang_0_7327.jpg', 'Pierre_Emerick_Aubameyang_0_6465.jpg']",Pierre Emerick Aubameyang
60.31,"['Falcao_0_4564.jpg', 'Falcao_0_9572.jpg']",Falcao
81.52,"['John_Terry_0_3117.jpg', 'John_Terry_0_4983.jpg']",John Terry
87.5,"['Paulo_Dybala_0_7523.jpg', 'Paulo_Dybala_0_5847.jpg']",Paulo Dybala
67.82,"['Raul_0_5570.jpg', 'Raul_0_1631.jpg']",Raul
67.7,"['Bernd_Leno_0_4805.jpg', 'Bernd_Leno_0_4252.jpg']",Bernd Leno
76.4,"['Joao_Felix_0_7244.jpg', 'Joao_Felix_0_9675.jpg']",Joao Felix
88.64,"['Pep_Guardiola_0_5652.jpg', 'Pep_Guardiola_0_6827.jpg']",Pep Guardiola
91.37,"['Bernando_Silva_0_7888.jpg', 'Bernando_Silva_0_9564.jpg']",Bernando Silva
68.69,"['Hugo_Lloris_0_9190.jpg', 'Hugo_Lloris_0_1396.jpg']",Hugo Lloris
84.23,"['Virgil_van_Dijk_0_523.jpg', 'Virgil_van_Dijk_0_7398.jpg']",Virgil van Dijk
92.63,"['Philippe_Coutinho_0_3734.jpg', 'Philippe_Coutinho_0_5247.jpg']",Philippe Coutinho
88.52,"['Jurgen_Klopp_0_3329.jpg', 'Jurgen_Klopp_0_4366.jpg']",Jurgen Klopp
69.3,"['Fernando_Torres_0_5110.jpg', 'Fernando_Torres_0_5513.jpg']",Fernando Torres
75.28,"['Virgil_van_Dijk_0_8057.jpg', 'Virgil_van_Dijk_0_5995.jpg']",Virgil van Dijk
89.64,"['Iker_Casillas_0_9184.jpg', 'Iker_Casillas_0_3687.jpg']",Iker Casillas
70.92,"['Kai_Havertz_0_6733.jpg', 'Kai_Havertz_0_6042.jpg']",Kai Havertz
75.93,"['Luis_Figo_0_6751.jpg', 'Luis_Figo_0_8655.jpg']",Luis Figo
92.06,"['Kevin_de_Bruyne_0_1793.jpg', 'Kevin_de_Bruyne_0_9780.jpg']",Kevin de Bruyne
78.98,"['Manuel_Neuer_0_660.jpg', 'Manuel_Neuer_0_878.jpg']",Manuel Neuer
85.44,"['Alexandre_Lacazette_0_7353.jpg', 'Alexandre_Lacazette_0_1300.jpg']",Alexandre Lacazette
77.47,"['Wayne_Rooney_0_738.jpg', 'Wayne_Rooney_0_8572.jpg']",Wayne Rooney
83.53,"['Hugo_Lloris_0_8508.jpg', 'lloris12.jpg']",Hugo Lloris
63.96,"['Wayne_Rooney_0_4660.jpg', 'Wayne_Rooney_0_3033.jpg']",Wayne Rooney
70.74,"['Roberto_Carlos_0_4991.jpg', 'Roberto_Carlos_0_6517.jpg']",Roberto Carlos
87.76,"['Thiago_Silva_0_8220.jpg', 'Thiago_Silva_0_5140.jpg']",Thiago Silva
66.55,"['Alisson_Becker_0_5821.jpg', 'Alisson_Becker_0_9075.jpg']",Alisson Becker
83.07,"['Thomas_Tuchel_0_6937.jpg', 'Thomas_Tuchel_0_2509.jpg']",Thomas Tuchel
85.0,"['David_Beckham_0_8220.jpg', 'David_Beckham_0_3203.jpg']",David Beckham
89.17,"['Thomas_Tuchel_0_5448.jpg', 'Thomas_Tuchel_0_158.jpg']",Thomas Tuchel
50.82,"['Oliver_Kahn_0_8683.jpg', 'Oliver_Kahn_0_7482.jpg']",Oliver Kahn
77.17,"['Georginio_Wijnaldum_0_8266.jpg', 'Georginio_Wijnaldum_0_1408.jpg']",Georginio Wijnaldum
69.32,"['Ryan_Giggs_0_2094.jpg', 'Ryan_Giggs_0_1340.jpg']",Ryan Giggs
49.64,"['Oliver_Kahn_0_675.jpg', 'Oliver_Kahn_0_2530.jpg']",Oliver Kahn
75.79,"['Roberto_Firmino_0_7347.jpg', 'Roberto_Firmino_0_4164.jpg']",Roberto Firmino
94.88,"['Heung_Min_Son_0_3713.jpg', 'Heung_Min_Son_0_5332.jpg']",Heung Min Son
71.93,"['Robert_Lewandowski_0_4458.jpg', 'Robert_Lewandowski_0_7348.jpg']",Robert Lewandowski
81.49,"['Oliver_Kahn_0_2530.jpg', 'Oliver_Kahn_0_4652.jpg']",Oliver Kahn
89.04,"['Leroy_Sane_0_7352.jpg', 'Leroy_Sane_0_2176.jpg']",Leroy Sane
63.8,"['Lionel_Messi_0_9978.jpg', 'Lionel_Messi_0_4624.jpg']",Lionel Messi
72.13,"['tevez1.jpg', 'Carlos_Tevez_0_1879.jpg']",Carlos Tevez
69.19,"['Giorgio_Chiellini_0_2030.jpg', 'chiellini1.jpg']",Giorgio Chiellini
75.65,"['Memphis_Depay_0_5362.jpg', 'Memphis_Depay_0_1772.jpg']",Memphis Depay
63.82,"['Michael_Owen_0_8695.jpg', 'owen12.jpg']",Michael Owen
89.73,"['Paul_Pogba_0_4018.jpg', 'Paul_Pogba_0_8169.jpg']",Paul Pogba
71.42,"['lloris1.jpg', 'Hugo_Lloris_0_2347.jpg']",Hugo Lloris
70.08,"['Roberto_Carlos_0_417.jpg', 'Roberto_Carlos_0_7918.jpg']",Roberto Carlos
77.24,"['David_Luiz_0_7504.jpg', 'David_Luiz_0_1015.jpg']",David Luiz
75.77,"['Freddie_Ljungberg_0_3246.jpg', 'Freddie_Ljungberg_0_544.jpg']",Freddie Ljungberg
87.96,"['Ronaldinho_0_8893.jpg', 'Ronaldinho_0_7731.jpg']",Ronaldinho
66.85,"['Virgil_van_Dijk_0_61.jpg', 'Virgil_van_Dijk_0_2476.jpg']",Virgil van Dijk
71.29,"['Xabi_Alonso_0_3343.jpg', 'Xabi_Alonso_0_7548.jpg']",Xabi Alonso
82.58,"['Jose_Mourinho_0_3733.jpg', 'Jose_Mourinho_0_8450.jpg']",Jose Mourinho
