Probability,Images,Name
61.83,"['Manuel_Neuer_0_3017.jpg', 'Manuel_Neuer_0_3790.jpg']",Manuel Neuer
72.49,"['Luis Suarez_0_1028.jpg', 'Luis Suarez_0_9858.jpg']",Luis Suarez
89.27,"['Roberto_Carlos_0_3414.jpg', 'Roberto_Carlos_0_417.jpg']",Roberto Carlos
63.88,"['Zinedine_Zidane_0_1985.jpg', 'Zinedine_Zidane_0_9203.jpg']",Zinedine Zidane
95.96,"['Manuel_Neuer_0_7078.jpg', 'Manuel_Neuer_0_6214.jpg']",Manuel Neuer
90.53,"['Gareth_Bale_0_3038.jpg', 'Gareth_Bale_0_2816.jpg']",Gareth Bale
94.81,"['Ronaldinho_0_9051.jpg', 'ronaldinho12.jpg']",Ronaldinho
64.95,"['David_Silva_0_9044.jpg', 'David_Silva_0_4220.jpg']",David Silva
88.78,"['Iker_Casillas_0_3438.jpg', 'Iker_Casillas_0_396.jpg']",Iker Casillas
77.08,"['Karim_Benzema_0_7446.jpg', 'Karim_Benzema_0_9148.jpg']",Karim Benzema
90.26,"['depay1.jpg', 'Memphis_Depay_0_3520.jpg']",Memphis Depay
79.12,"['leno12.jpg', 'Bernd_Leno_0_9460.jpg']",Bernd Leno
51.29,"['Christian_Eriksen_0_379.jpg', 'Christian_Eriksen_0_4998.jpg']",Christian Eriksen
77.21,"['Joao_Felix_0_9697.jpg', 'felix12.jpg']",Joao Felix
65.89,"['Jan_Oblak_0_8894.jpg', 'Jan_Oblak_0_4549.jpg']",Jan Oblak
93.46,"['Eden_Hazard_0_7562.jpg', 'Eden_Hazard_0_1976.jpg']",Eden Hazard
89.3,"['Alexis_Sanchez_0_4907.jpg', 'Alexis_Sanchez_0_8370.jpg']",Alexis Sanchez
84.95,"['Hugo_Lloris_0_8605.jpg', 'Hugo_Lloris_0_975.jpg']",Hugo Lloris
95.79,"['Alisson_Becker_0_6468.jpg', 'Alisson_Becker_0_9148.jpg']",Alisson Becker
80.29,"['Toni_Kroos_0_4633.jpg', 'Toni_Kroos_0_9021.jpg']",Toni Kroos
43.45,"['Robbie_Fowler_0_8000.jpg', 'Robbie_Fowler_0_2561.jpg']",Robbie Fowler
78.22,"['lukaku1.jpg', 'Romelu_Lukaku_0_2080.jpg']",Romelu Lukaku
79.79,"['Oliver_Kahn_0_2530.jpg', 'Oliver_Kahn_0_4754.jpg']",Oliver Kahn
92.94,"['benzema12.jpg', 'Karim_Benzema_0_1177.jpg']",Karim Benzema
84.87,"['schmeichel1.jpg', 'Peter_Schmeichel_0_3231.jpg']",Peter Schmeichel
94.31,"['Julian_Draxler_0_8965.jpg', 'Julian_Draxler_0_1399.jpg']",Julian Draxler
60.72,"['Roberto_Firmino_0_5923.jpg', 'Roberto_Firmino_0_4164.jpg']",Roberto Firmino
90.38,"['gerrard1.jpg', 'Steven_Gerrard_0_1460.jpg']",Steven Gerrard
84.46,"['Eden_Hazard_0_5971.jpg', 'Eden_Hazard_0_3860.jpg']",Eden Hazard
93.93,"['Raheem_Sterling_0_5930.jpg', 'Raheem_Sterling_0_3968.jpg']",Raheem Sterling
95.36,"['Thierry_Henry_0_2165.jpg', 'Thierry_Henry_0_5016.jpg']",Thierry Henry
92.98,"['Timo_Werner_0_7096.jpg', 'Timo_Werner_0_2842.jpg']",Timo Werner
96.61,"['Paulo_Dybala_0_5847.jpg', 'Paulo_Dybala_0_7981.jpg']",Paulo Dybala
67.0,"['Vincent_Kompany_0_1535.jpg', 'Vincent_Kompany_0_2933.jpg']",Vincent Kompany
46.51,"['Robbie_Fowler_0_3189.jpg', 'Robbie_Fowler_0_8719.jpg']",Robbie Fowler
84.58,"['Hugo_Lloris_0_975.jpg', 'Hugo_Lloris_0_2454.jpg']",Hugo Lloris
82.1,"['Alexandre_Lacazette_0_3554.jpg', 'Alexandre_Lacazette_0_3900.jpg']",Alexandre Lacazette
94.08,"['Toni_Kroos_0_9789.jpg', 'Toni_Kroos_0_3432.jpg']",Toni Kroos
52.12,"['Christian_Eriksen_0_4998.jpg', 'Christian_Eriksen_0_8530.jpg']",Christian Eriksen
74.47,"['Dries_Mertens_0_3636.jpg', 'Dries_Mertens_0_6916.jpg']",Dries Mertens
68.29,"['Eden_Hazard_0_9971.jpg', 'Eden_Hazard_0_4862.jpg']",Eden Hazard
67.84,"['Ryan_Giggs_0_9263.jpg', 'Ryan_Giggs_0_2137.jpg']",Ryan Giggs
81.16,"['Mario_Gotze_0_2792.jpg', 'gotze12.jpg']",Mario Gotze
68.25,"['Marc-Andre_ter_Stegen_0_9205.jpg', 'Marc-Andre_ter_Stegen_0_7359.jpg']",Marc-Andre ter Stegen
74.24,"['Gabriel_Jesus_0_7388.jpg', 'Gabriel_Jesus_0_4686.jpg']",Gabriel Jesus
78.68,"['Kylian_Mbappe_0_3582.jpg', 'Kylian_Mbappe_0_3850.jpg']",Kylian Mbappe
57.7,"['Zinedine_Zidane_0_8612.jpg', 'zidane1.jpg']",Zinedine Zidane
81.66,"['Zlatan_Ibrahimovic_0_4819.jpg', 'Zlatan_Ibrahimovic_0_9800.jpg']",Zlatan Ibrahimovic
73.63,"['Angel_di_Maria_0_2237.jpg', 'Angel_di_Maria_0_8593.jpg']",Angel di Maria
95.87,"['Carles_Puyol_0_4959.jpg', 'puyol12.jpg']",Carles Puyol
92.7,"['Romelu_Lukaku_0_9764.jpg', 'Romelu_Lukaku_0_1127.jpg']",Romelu Lukaku
72.31,"['Marco_Reus_0_7025.jpg', 'reus12.jpg']",Marco Reus
87.7,"['Heung_Min_Son_0_9308.jpg', 'Heung_Min_Son_0_3943.jpg']",Heung Min Son
83.46,"['Julian_Draxler_0_1445.jpg', 'Julian_Draxler_0_5856.jpg']",Julian Draxler
84.86,"['Heung_Min_Son_0_4321.jpg', 'Heung_Min_Son_0_7925.jpg']",Heung Min Son
91.17,"['sanchez1.jpg', 'Alexis_Sanchez_0_2159.jpg']",Alexis Sanchez
90.44,"['Bernd_Leno_0_1180.jpg', 'Bernd_Leno_0_9460.jpg']",Bernd Leno
96.92,"['Kevin_de_Bruyne_0_2179.jpg', 'Kevin_de_Bruyne_0_6088.jpg']",Kevin de Bruyne
62.73,"['Robert_Lewandowski_0_1303.jpg', 'Robert_Lewandowski_0_6670.jpg']",Robert Lewandowski
86.57,"['Bernd_Leno_0_2379.jpg', 'Bernd_Leno_0_4805.jpg']",Bernd Leno
83.38,"['John_Terry_0_7896.jpg', 'John_Terry_0_8682.jpg']",John Terry
60.55,"['firmino1.jpg', 'Roberto_Firmino_0_7347.jpg']",Roberto Firmino
57.55,"['Wayne_Rooney_0_6122.jpg', 'Wayne_Rooney_0_738.jpg']",Wayne Rooney
84.88,"['Harry_Kewell_0_2016.jpg', 'Harry_Kewell_0_1088.jpg']",Harry Kewell
96.28,"['Jose_Mourinho_0_7370.jpg', 'Jose_Mourinho_0_5903.jpg']",Jose Mourinho
88.88,"['Gareth_Bale_0_1226.jpg', 'Gareth_Bale_0_7975.jpg']",Gareth Bale
82.5,"['Carles_Puyol_0_1494.jpg', 'Carles_Puyol_0_7505.jpg']",Carles Puyol
79.65,"['Kai_Havertz_0_5001.jpg', 'Kai_Havertz_0_6733.jpg']",Kai Havertz
85.81,"['Michael_Ballack_0_5855.jpg', 'Michael_Ballack_0_3587.jpg']",Michael Ballack
95.33,"['salah1.jpg', 'Mohammad_Salah_0_3818.jpg']",Mohammad Salah
59.66,"['Xabi_Alonso_0_2840.jpg', 'Xabi_Alonso_0_4538.jpg']",Xabi Alonso
92.76,"['Ryan_Giggs_0_557.jpg', 'giggs12.jpg']",Ryan Giggs
75.35,"['Dries_Mertens_0_1961.jpg', 'Dries_Mertens_0_8570.jpg']",Dries Mertens
76.81,"['Eden_Hazard_0_898.jpg', 'Eden_Hazard_0_3860.jpg']",Eden Hazard
86.57,"['Robbie_Fowler_0_5564.jpg', 'Robbie_Fowler_0_8176.jpg']",Robbie Fowler
78.77,"['Gianluigi_Buffon_0_9854.jpg', 'Gianluigi_Buffon_0_4886.jpg']",Gianluigi Buffon
75.5,"['Harry_Kane_0_7134.jpg', 'Harry_Kane_0_6863.jpg']",Harry Kane
76.77,"['Robert_Pires_0_8454.jpg', 'Robert_Pires_0_6809.jpg']",Robert Pires
72.36,"['Bernando_Silva_0_750.jpg', 'Bernando_Silva_0_262.jpg']",Bernando Silva
95.67,"['Lorenzo_Insigne_0_8845.jpg', 'Lorenzo_Insigne_0_1120.jpg']",Lorenzo Insigne
86.6,"['Michael_Owen_0_3742.jpg', 'Michael_Owen_0_403.jpg']",Michael Owen
62.9,"['Xabi_Alonso_0_9665.jpg', 'Xabi_Alonso_0_3791.jpg']",Xabi Alonso
96.41,"['Lucas_Moura_0_3969.jpg', 'Lucas_Moura_0_5736.jpg']",Lucas Moura
76.36,"['Ronaldo_0_1957.jpg', 'Ronaldo_0_264.jpg']",Ronaldo
76.38,"['Petr_Cech_0_15.jpg', 'cech1.jpg']",Petr Cech
68.46,"['Ryan_Giggs_0_7738.jpg', 'Ryan_Giggs_0_4826.jpg']",Ryan Giggs
85.37,"['Javier_Mascherano_0_2617.jpg', 'Javier_Mascherano_0_8823.jpg']",Javier Mascherano
75.77,"['Lucas_Moura_0_1082.jpg', 'Lucas_Moura_0_7989.jpg']",Lucas Moura
64.89,"['Raul_0_4483.jpg', 'raul1.jpg']",Raul
59.63,"['Kaka_0_1513.jpg', 'Kaka_0_1422.jpg']",Kaka
88.49,"['Xabi_Alonso_0_7846.jpg', 'Xabi_Alonso_0_5231.jpg']",Xabi Alonso
67.18,"['Pierre_Emerick_Aubameyang_0_6108.jpg', 'Pierre_Emerick_Aubameyang_0_5836.jpg']",Pierre Emerick Aubameyang
64.79,"['Sadio_Mane_0_4084.jpg', 'mane1.jpg']",Sadio Mane
65.73,"['muller1.jpg', 'Thomas_Muller_0_3819.jpg']",Thomas Muller
92.61,"['Karim_Benzema_0_5139.jpg', 'Karim_Benzema_0_584.jpg']",Karim Benzema
79.41,"['Kai_Havertz_0_2099.jpg', 'Kai_Havertz_0_3184.jpg']",Kai Havertz
82.03,"['mbappe1.jpg', 'Kylian_Mbappe_0_2045.jpg']",Kylian Mbappe
90.21,"['ederson1.jpg', 'Ederson_Moraes_0_2482.jpg']",Ederson Moraes
72.58,"['Carlos_Tevez_0_2622.jpg', 'Carlos_Tevez_0_3227.jpg']",Carlos Tevez
85.0,"['Zinedine_Zidane_0_6765.jpg', 'Zinedine_Zidane_0_2195.jpg']",Zinedine Zidane
92.74,"['Paulo_Dybala_0_7840.jpg', 'Paulo_Dybala_0_8431.jpg']",Paulo Dybala
88.86,"['Roberto_Carlos_0_7918.jpg', 'carlos12.jpg']",Roberto Carlos
89.22,"['Roberto_Carlos_0_4252.jpg', 'Roberto_Carlos_0_4299.jpg']",Roberto Carlos
87.52,"['Memphis_Depay_0_6010.jpg', 'depay12.jpg']",Memphis Depay
75.16,"['Hugo_Lloris_0_686.jpg', 'Hugo_Lloris_0_2454.jpg']",Hugo Lloris
93.94,"['Kevin_de_Bruyne_0_2556.jpg', 'Kevin_de_Bruyne_0_6402.jpg']",Kevin de Bruyne
86.94,"['Zinedine_Zidane_0_8612.jpg', 'Zinedine_Zidane_0_1256.jpg']",Zinedine Zidane
96.04,"['Harry_Kane_0_1646.jpg', 'kane12.jpg']",Harry Kane
73.01,"['Carles_Puyol_0_5881.jpg', 'Carles_Puyol_0_6134.jpg']",Carles Puyol
86.5,"['Bernd_Leno_0_2581.jpg', 'Bernd_Leno_0_4446.jpg']",Bernd Leno
86.37,"['Leroy_Sane_0_3441.jpg', 'Leroy_Sane_0_9964.jpg']",Leroy Sane
80.74,"['Antoine_Griezmann_0_8255.jpg', 'Antoine_Griezmann_0_2514.jpg']",Antoine Griezmann
85.82,"['Paul_Pogba_0_7573.jpg', 'pogba12.jpg']",Paul Pogba
81.86,"['Manuel_Neuer_0_9156.jpg', 'Manuel_Neuer_0_878.jpg']",Manuel Neuer
62.76,"['giroud1.jpg', 'Oliver_Giroud_0_1414.jpg']",Oliver Giroud
65.7,"['Jan_Oblak_0_5858.jpg', 'Jan_Oblak_0_5745.jpg']",Jan Oblak
92.45,"['Carles_Puyol_0_9761.jpg', 'Carles_Puyol_0_7505.jpg']",Carles Puyol
91.47,"['Eden_Hazard_0_9971.jpg', 'Eden_Hazard_0_1565.jpg']",Eden Hazard
73.05,"['Gianluigi_Buffon_0_582.jpg', 'buffon12.jpg']",Gianluigi Buffon
71.87,"['Philippe_Coutinho_0_912.jpg', 'Philippe_Coutinho_0_6175.jpg']",Philippe Coutinho
80.34,"['John_Terry_0_4472.jpg', 'John_Terry_0_8447.jpg']",John Terry
89.57,"['Leroy_Sane_0_8626.jpg', 'Leroy_Sane_0_4070.jpg']",Leroy Sane
88.71,"['Kaka_0_7895.jpg', 'Kaka_0_9799.jpg']",Kaka
91.36,"['Jurgen_Klopp_0_4926.jpg', 'Jurgen_Klopp_0_4123.jpg']",Jurgen Klopp
89.68,"['Jose_Mourinho_0_4940.jpg', 'Jose_Mourinho_0_8450.jpg']",Jose Mourinho
94.35,"['Falcao_0_9572.jpg', 'Falcao_0_7616.jpg']",Falcao
74.07,"['Dries_Mertens_0_8570.jpg', 'Dries_Mertens_0_6933.jpg']",Dries Mertens
68.24,"['Christian_Eriksen_0_9063.jpg', 'Christian_Eriksen_0_1036.jpg']",Christian Eriksen
96.03,"['Antoine_Griezmann_0_8302.jpg', 'Antoine_Griezmann_0_2069.jpg']",Antoine Griezmann
85.07,"['Ryan_Giggs_0_45.jpg', 'Ryan_Giggs_0_4768.jpg']",Ryan Giggs
77.56,"['terry1.jpg', 'John_Terry_0_1038.jpg']",John Terry
97.15,"['Alexandre_Lacazette_0_3838.jpg', 'Alexandre_Lacazette_0_8495.jpg']",Alexandre Lacazette
75.19,"['Pep_Guardiola_0_8106.jpg', 'Pep_Guardiola_0_2544.jpg']",Pep Guardiola
92.42,"['Ronaldinho_0_9114.jpg', 'Ronaldinho_0_7492.jpg']",Ronaldinho
79.15,"['Robert_Pires_0_5752.jpg', 'Robert_Pires_0_8454.jpg']",Robert Pires
72.88,"['Kevin_de_Bruyne_0_6088.jpg', 'Kevin_de_Bruyne_0_6402.jpg']",Kevin de Bruyne
83.75,"['salah1.jpg', 'salah12.jpg']",Mohammad Salah
91.77,"['modric12.jpg', 'Luka_Modric_0_1856.jpg']",Luka Modric
85.35,"['Julian_Draxler_0_2423.jpg', 'Julian_Draxler_0_9859.jpg']",Julian Draxler
93.79,"['Georginio_Wijnaldum_0_3690.jpg', 'Georginio_Wijnaldum_0_2400.jpg']",Georginio Wijnaldum
86.01,"['Pierre_Emerick_Aubameyang_0_3870.jpg', 'Pierre_Emerick_Aubameyang_0_7504.jpg']",Pierre Emerick Aubameyang
57.73,"['Ederson_Moraes_0_3470.jpg', 'Ederson_Moraes_0_7329.jpg']",Ederson Moraes
90.97,"['Falcao_0_1354.jpg', 'Falcao_0_7546.jpg']",Falcao
71.83,"['Karim_Benzema_0_9148.jpg', 'Karim_Benzema_0_1152.jpg']",Karim Benzema
82.13,"['Thiago_Silva_0_4097.jpg', 'Thiago_Silva_0_2306.jpg']",Thiago Silva
72.9,"['leno1.jpg', 'Bernd_Leno_0_2111.jpg']",Bernd Leno
91.59,"['Romelu_Lukaku_0_4127.jpg', 'Romelu_Lukaku_0_1127.jpg']",Romelu Lukaku
91.86,"['Ronaldinho_0_5095.jpg', 'Ronaldinho_0_9114.jpg']",Ronaldinho
86.86,"['Falcao_0_1451.jpg', 'Falcao_0_8482.jpg']",Falcao
91.39,"['Sadio_Mane_0_4084.jpg', 'Sadio_Mane_0_3406.jpg']",Sadio Mane
64.28,"['Ederson_Moraes_0_261.jpg', 'Ederson_Moraes_0_7273.jpg']",Ederson Moraes
76.06,"['Sergio_Augero_0_6300.jpg', 'Sergio_Augero_0_4592.jpg']",Sergio Augero
83.72,"['Julian_Draxler_0_8279.jpg', 'Julian_Draxler_0_2423.jpg']",Julian Draxler
87.08,"['Ronaldo_0_1578.jpg', 'Ronaldo_0_264.jpg']",Ronaldo
67.72,"['Ryan_Giggs_0_3964.jpg', 'Ryan_Giggs_0_4768.jpg']",Ryan Giggs
80.7,"['Heung_Min_Son_0_2401.jpg', 'Heung_Min_Son_0_3943.jpg']",Heung Min Son
85.17,"['Javier_Mascherano_0_4598.jpg', 'Javier_Mascherano_0_1952.jpg']",Javier Mascherano
94.15,"['lukaku12.jpg', 'Romelu_Lukaku_0_5915.jpg']",Romelu Lukaku
78.25,"['Raheem_Sterling_0_2139.jpg', 'Raheem_Sterling_0_5930.jpg']",Raheem Sterling
86.24,"['Alexandre_Lacazette_0_3475.jpg', 'Alexandre_Lacazette_0_6258.jpg']",Alexandre Lacazette
76.79,"['Alisson_Becker_0_9785.jpg', 'Alisson_Becker_0_7875.jpg']",Alisson Becker
62.64,"['Pierre_Emerick_Aubameyang_0_7327.jpg', 'Pierre_Emerick_Aubameyang_0_6465.jpg']",Pierre Emerick Aubameyang
53.71,"['Falcao_0_4564.jpg', 'Falcao_0_9572.jpg']",Falcao
86.6,"['John_Terry_0_3117.jpg', 'John_Terry_0_4983.jpg']",John Terry
88.77,"['Paulo_Dybala_0_7523.jpg', 'Paulo_Dybala_0_5847.jpg']",Paulo Dybala
66.58,"['Raul_0_5570.jpg', 'Raul_0_1631.jpg']",Raul
71.56,"['Bernd_Leno_0_4805.jpg', 'Bernd_Leno_0_4252.jpg']",Bernd Leno
73.59,"['Joao_Felix_0_7244.jpg', 'Joao_Felix_0_9675.jpg']",Joao Felix
89.22,"['Pep_Guardiola_0_5652.jpg', 'Pep_Guardiola_0_6827.jpg']",Pep Guardiola
92.89,"['Bernando_Silva_0_7888.jpg', 'Bernando_Silva_0_9564.jpg']",Bernando Silva
72.71,"['Hugo_Lloris_0_9190.jpg', 'Hugo_Lloris_0_1396.jpg']",Hugo Lloris
81.97,"['Virgil_van_Dijk_0_523.jpg', 'Virgil_van_Dijk_0_7398.jpg']",Virgil van Dijk
92.96,"['Philippe_Coutinho_0_3734.jpg', 'Philippe_Coutinho_0_5247.jpg']",Philippe Coutinho
90.42,"['Jurgen_Klopp_0_3329.jpg', 'Jurgen_Klopp_0_4366.jpg']",Jurgen Klopp
66.82,"['Fernando_Torres_0_5110.jpg', 'Fernando_Torres_0_5513.jpg']",Fernando Torres
76.79,"['Virgil_van_Dijk_0_8057.jpg', 'Virgil_van_Dijk_0_5995.jpg']",Virgil van Dijk
89.13,"['Iker_Casillas_0_9184.jpg', 'Iker_Casillas_0_3687.jpg']",Iker Casillas
65.44,"['Kai_Havertz_0_6733.jpg', 'Kai_Havertz_0_6042.jpg']",Kai Havertz
77.27,"['Luis_Figo_0_6751.jpg', 'Luis_Figo_0_8655.jpg']",Luis Figo
92.34,"['Kevin_de_Bruyne_0_1793.jpg', 'Kevin_de_Bruyne_0_9780.jpg']",Kevin de Bruyne
79.34,"['Manuel_Neuer_0_660.jpg', 'Manuel_Neuer_0_878.jpg']",Manuel Neuer
85.12,"['Alexandre_Lacazette_0_7353.jpg', 'Alexandre_Lacazette_0_1300.jpg']",Alexandre Lacazette
76.59,"['Wayne_Rooney_0_738.jpg', 'Wayne_Rooney_0_8572.jpg']",Wayne Rooney
85.36,"['Hugo_Lloris_0_8508.jpg', 'lloris12.jpg']",Hugo Lloris
56.27,"['Wayne_Rooney_0_4660.jpg', 'Wayne_Rooney_0_3033.jpg']",Wayne Rooney
67.02,"['Roberto_Carlos_0_4991.jpg', 'Roberto_Carlos_0_6517.jpg']",Roberto Carlos
87.69,"['Thiago_Silva_0_8220.jpg', 'Thiago_Silva_0_5140.jpg']",Thiago Silva
71.99,"['Alisson_Becker_0_5821.jpg', 'Alisson_Becker_0_9075.jpg']",Alisson Becker
82.24,"['Thomas_Tuchel_0_6937.jpg', 'Thomas_Tuchel_0_2509.jpg']",Thomas Tuchel
86.41,"['David_Beckham_0_8220.jpg', 'David_Beckham_0_3203.jpg']",David Beckham
89.73,"['Thomas_Tuchel_0_5448.jpg', 'Thomas_Tuchel_0_158.jpg']",Thomas Tuchel
53.73,"['Oliver_Kahn_0_8683.jpg', 'Oliver_Kahn_0_7482.jpg']",Oliver Kahn
81.55,"['Georginio_Wijnaldum_0_8266.jpg', 'Georginio_Wijnaldum_0_1408.jpg']",Georginio Wijnaldum
66.84,"['Ryan_Giggs_0_2094.jpg', 'Ryan_Giggs_0_1340.jpg']",Ryan Giggs
46.96,"['Oliver_Kahn_0_675.jpg', 'Oliver_Kahn_0_2530.jpg']",Oliver Kahn
67.16,"['Roberto_Firmino_0_7347.jpg', 'Roberto_Firmino_0_4164.jpg']",Roberto Firmino
94.75,"['Heung_Min_Son_0_3713.jpg', 'Heung_Min_Son_0_5332.jpg']",Heung Min Son
65.31,"['Robert_Lewandowski_0_4458.jpg', 'Robert_Lewandowski_0_7348.jpg']",Robert Lewandowski
84.12,"['Oliver_Kahn_0_2530.jpg', 'Oliver_Kahn_0_4652.jpg']",Oliver Kahn
87.27,"['Leroy_Sane_0_7352.jpg', 'Leroy_Sane_0_2176.jpg']",Leroy Sane
59.34,"['Lionel_Messi_0_9978.jpg', 'Lionel_Messi_0_4624.jpg']",Lionel Messi
73.22,"['tevez1.jpg', 'Carlos_Tevez_0_1879.jpg']",Carlos Tevez
70.25,"['Giorgio_Chiellini_0_2030.jpg', 'chiellini1.jpg']",Giorgio Chiellini
74.84,"['Memphis_Depay_0_5362.jpg', 'Memphis_Depay_0_1772.jpg']",Memphis Depay
70.99,"['Michael_Owen_0_8695.jpg', 'owen12.jpg']",Michael Owen
90.04,"['Paul_Pogba_0_4018.jpg', 'Paul_Pogba_0_8169.jpg']",Paul Pogba
70.15,"['lloris1.jpg', 'Hugo_Lloris_0_2347.jpg']",Hugo Lloris
75.49,"['Roberto_Carlos_0_417.jpg', 'Roberto_Carlos_0_7918.jpg']",Roberto Carlos
75.88,"['David_Luiz_0_7504.jpg', 'David_Luiz_0_1015.jpg']",David Luiz
83.2,"['Freddie_Ljungberg_0_3246.jpg', 'Freddie_Ljungberg_0_544.jpg']",Freddie Ljungberg
91.67,"['Ronaldinho_0_8893.jpg', 'Ronaldinho_0_7731.jpg']",Ronaldinho
73.4,"['Virgil_van_Dijk_0_61.jpg', 'Virgil_van_Dijk_0_2476.jpg']",Virgil van Dijk
72.4,"['Xabi_Alonso_0_3343.jpg', 'Xabi_Alonso_0_7548.jpg']",Xabi Alonso
81.82,"['Jose_Mourinho_0_3733.jpg', 'Jose_Mourinho_0_8450.jpg']",Jose Mourinho
